Generator,Type,Time,Value
MOUNTPLEASANT,Coal,56,0.0
MOUNTPLEASANT,Coal,57,0.0
MOUNTPLEASANT,Coal,58,0.0
MOUNTPLEASANT,Coal,59,0.0
MOUNTPLEASANT,Coal,60,0.0
MOUNTPLEASANT,Coal,61,0.0
MOUNTPLEASANT,Coal,62,0.0
MOUNTPLEASANT,Coal,63,0.0
MOUNTPLEASANT,Coal,64,0.0
MOUNTPLEASANT,Coal,65,0.0
MOUNTPLEASANT,Coal,66,0.0
MOUNTPLEASANT,Coal,67,0.0
MOUNTPLEASANT,Coal,68,0.0
MOUNTPLEASANT,Coal,69,0.0
MOUNTPLEASANT,Coal,70,0.0
MOUNTPLEASANT,Coal,71,0.0
MOUNTPLEASANT,Coal,72,0.0
IRVING,Coal,49,0.0
IRVING,Coal,50,0.0
IRVING,Coal,51,0.0
IRVING,Coal,52,0.0
IRVING,Coal,53,0.0
IRVING,Coal,54,0.0
IRVING,Coal,55,0.0
IRVING,Coal,56,0.0
IRVING,Coal,57,0.0
IRVING,Coal,58,0.0
IRVING,Coal,59,0.0
IRVING,Coal,60,0.0
IRVING,Coal,61,0.0
IRVING,Coal,62,0.0
IRVING,Coal,63,0.0
IRVING,Coal,64,0.0
IRVING,Coal,65,0.0
IRVING,Coal,66,0.0
IRVING,Coal,67,0.0
IRVING,Coal,68,0.0
IRVING,Coal,69,0.0
IRVING,Coal,70,0.0
IRVING,Coal,71,0.0
IRVING,Coal,72,0.0
RIESEL,Coal,49,0.0
RIESEL,Coal,50,0.0
RIESEL,Coal,51,0.0
RIESEL,Coal,52,0.0
RIESEL,Coal,53,0.0
RIESEL,Coal,54,0.0
RIESEL,Coal,55,0.0
RIESEL,Coal,56,0.0
RIESEL,Coal,57,0.0
RIESEL,Coal,58,0.0
RIESEL,Coal,59,0.0
RIESEL,Coal,60,0.0
RIESEL,Coal,61,0.0
RIESEL,Coal,62,0.0
RIESEL,Coal,63,0.0
RIESEL,Coal,64,0.0
RIESEL,Coal,65,0.0
RIESEL,Coal,66,0.0
RIESEL,Coal,67,0.0
RIESEL,Coal,68,0.0
RIESEL,Coal,69,0.0
RIESEL,Coal,70,0.0
RIESEL,Coal,71,0.0
RIESEL,Coal,72,0.0
FRANKLIN,Coal,49,0.0
FRANKLIN,Coal,50,0.0
FRANKLIN,Coal,51,0.0
FRANKLIN,Coal,52,0.0
FRANKLIN,Coal,53,0.0
FRANKLIN,Coal,54,0.0
FRANKLIN,Coal,55,0.0
FRANKLIN,Coal,56,0.0
FRANKLIN,Coal,57,0.0
FRANKLIN,Coal,58,0.0
FRANKLIN,Coal,59,0.0
FRANKLIN,Coal,60,0.0
FRANKLIN,Coal,61,0.0
FRANKLIN,Coal,62,0.0
FRANKLIN,Coal,63,0.0
FRANKLIN,Coal,64,0.0
FRANKLIN,Coal,65,0.0
FRANKLIN,Coal,66,0.0
FRANKLIN,Coal,67,0.0
FRANKLIN,Coal,68,0.0
FRANKLIN,Coal,69,0.0
FRANKLIN,Coal,70,0.0
FRANKLIN,Coal,71,0.0
FRANKLIN,Coal,72,0.0
BREMOND,Coal,49,349.2
BREMOND,Coal,50,349.2
BREMOND,Coal,51,349.2
BREMOND,Coal,52,349.2
BREMOND,Coal,53,349.2
BREMOND,Coal,54,349.2
BREMOND,Coal,55,349.2
BREMOND,Coal,56,349.2
BREMOND,Coal,57,349.2
BREMOND,Coal,58,349.2
BREMOND,Coal,59,349.2
BREMOND,Coal,60,349.2
BREMOND,Coal,61,349.2
BREMOND,Coal,62,349.2
BREMOND,Coal,63,349.2
BREMOND,Coal,64,349.2
BREMOND,Coal,65,349.2
BREMOND,Coal,66,349.2
BREMOND,Coal,67,349.2
BREMOND,Coal,68,349.2
BREMOND,Coal,69,349.2
BREMOND,Coal,70,349.2
BREMOND,Coal,71,349.2
BREMOND,Coal,72,349.2
LAGRANGE,Coal,49,0.0
LAGRANGE,Coal,50,0.0
LAGRANGE,Coal,51,0.0
LAGRANGE,Coal,52,0.0
LAGRANGE,Coal,53,0.0
LAGRANGE,Coal,54,0.0
LAGRANGE,Coal,55,0.0
LAGRANGE,Coal,56,0.0
LAGRANGE,Coal,57,0.0
LAGRANGE,Coal,58,0.0
LAGRANGE,Coal,59,0.0
LAGRANGE,Coal,60,0.0
LAGRANGE,Coal,61,0.0
LAGRANGE,Coal,62,0.0
LAGRANGE,Coal,63,0.0
LAGRANGE,Coal,64,0.0
LAGRANGE,Coal,65,0.0
LAGRANGE,Coal,66,0.0
LAGRANGE,Coal,67,0.0
LAGRANGE,Coal,68,0.0
LAGRANGE,Coal,69,0.0
LAGRANGE,Coal,70,0.0
LAGRANGE,Coal,71,0.0
LAGRANGE,Coal,72,0.0
JEWETT,Coal,49,0.0
JEWETT,Coal,50,0.0
JEWETT,Coal,51,0.0
JEWETT,Coal,52,0.0
JEWETT,Coal,53,0.0
JEWETT,Coal,54,0.0
JEWETT,Coal,55,0.0
JEWETT,Coal,56,0.0
JEWETT,Coal,57,0.0
JEWETT,Coal,58,0.0
JEWETT,Coal,59,0.0
JEWETT,Coal,60,0.0
JEWETT,Coal,61,0.0
JEWETT,Coal,62,0.0
JEWETT,Coal,63,0.0
JEWETT,Coal,64,0.0
JEWETT,Coal,65,0.0
JEWETT,Coal,66,0.0
JEWETT,Coal,67,0.0
JEWETT,Coal,68,0.0
JEWETT,Coal,69,0.0
JEWETT,Coal,70,0.0
JEWETT,Coal,71,0.0
JEWETT,Coal,72,0.0
JACKSONVILLE,Coal,49,0.0
JACKSONVILLE,Coal,50,0.0
JACKSONVILLE,Coal,51,0.0
JACKSONVILLE,Coal,52,0.0
JACKSONVILLE,Coal,53,0.0
JACKSONVILLE,Coal,54,0.0
JACKSONVILLE,Coal,55,0.0
JACKSONVILLE,Coal,56,0.0
JACKSONVILLE,Coal,57,0.0
JACKSONVILLE,Coal,58,0.0
JACKSONVILLE,Coal,59,0.0
JACKSONVILLE,Coal,60,0.0
JACKSONVILLE,Coal,61,0.0
JACKSONVILLE,Coal,62,0.0
JACKSONVILLE,Coal,63,0.0
JACKSONVILLE,Coal,64,0.0
JACKSONVILLE,Coal,65,0.0
JACKSONVILLE,Coal,66,0.0
JACKSONVILLE,Coal,67,0.0
JACKSONVILLE,Coal,68,0.0
JACKSONVILLE,Coal,69,0.0
JACKSONVILLE,Coal,70,0.0
JACKSONVILLE,Coal,71,0.0
JACKSONVILLE,Coal,72,0.0
TRINIDAD,Coal,49,0.0
TRINIDAD,Coal,50,0.0
TRINIDAD,Coal,51,0.0
TRINIDAD,Coal,52,0.0
TRINIDAD,Coal,53,0.0
TRINIDAD,Coal,54,0.0
TRINIDAD,Coal,55,0.0
TRINIDAD,Coal,56,0.0
TRINIDAD,Coal,57,0.0
TRINIDAD,Coal,58,0.0
TRINIDAD,Coal,59,0.0
TRINIDAD,Coal,60,0.0
TRINIDAD,Coal,61,0.0
TRINIDAD,Coal,62,0.0
TRINIDAD,Coal,63,0.0
TRINIDAD,Coal,64,0.0
TRINIDAD,Coal,65,0.0
TRINIDAD,Coal,66,0.0
TRINIDAD,Coal,67,0.0
TRINIDAD,Coal,68,0.0
TRINIDAD,Coal,69,0.0
TRINIDAD,Coal,70,0.0
TRINIDAD,Coal,71,0.0
TRINIDAD,Coal,72,0.0
ODESSA,Gas,49,95.5
ODESSA,Gas,50,95.5
ODESSA,Gas,51,95.5
ODESSA,Gas,52,95.5
ODESSA,Gas,53,95.5
ODESSA,Gas,54,95.5
ODESSA,Gas,55,95.5
ODESSA,Gas,56,95.5
ODESSA,Gas,57,95.5
ODESSA,Gas,58,95.5
ODESSA,Gas,59,95.5
ODESSA,Gas,60,95.5
ODESSA,Gas,61,95.5
ODESSA,Gas,62,40.34449069792488
ODESSA,Gas,63,0.0
ODESSA,Gas,64,0.0
ODESSA,Gas,65,0.0
ODESSA,Gas,66,95.5
ODESSA,Gas,67,95.5
ODESSA,Gas,68,95.5
ODESSA,Gas,69,95.5
ODESSA,Gas,70,95.5
ODESSA,Gas,71,95.5
ODESSA,Gas,72,95.5
SILVER,Gas,49,0.0
SILVER,Gas,50,0.0
SILVER,Gas,51,0.0
SILVER,Gas,52,0.0
SILVER,Gas,53,0.0
SILVER,Gas,54,0.0
SILVER,Gas,55,0.0
SILVER,Gas,56,0.0
SILVER,Gas,57,0.0
SILVER,Gas,58,0.0
SILVER,Gas,59,0.0
SILVER,Gas,60,0.0
SILVER,Gas,61,0.0
SILVER,Gas,62,0.0
SILVER,Gas,63,0.0
SILVER,Gas,64,0.0
SILVER,Gas,65,0.0
SILVER,Gas,66,0.0
SILVER,Gas,67,0.0
SILVER,Gas,68,0.0
SILVER,Gas,69,0.0
SILVER,Gas,70,0.0
SILVER,Gas,71,0.0
SILVER,Gas,72,0.0
ALEDO,Gas,49,4.8
ALEDO,Gas,50,4.8
ALEDO,Gas,51,4.8
ALEDO,Gas,52,4.8
ALEDO,Gas,53,4.8
ALEDO,Gas,54,4.8
ALEDO,Gas,55,4.8
ALEDO,Gas,56,4.8
ALEDO,Gas,57,4.8
ALEDO,Gas,58,4.8
ALEDO,Gas,59,4.8
ALEDO,Gas,60,4.8
ALEDO,Gas,61,4.8
ALEDO,Gas,62,4.8
ALEDO,Gas,63,4.8
ALEDO,Gas,64,4.8
ALEDO,Gas,65,4.8
ALEDO,Gas,66,4.8
ALEDO,Gas,67,4.8
ALEDO,Gas,68,4.8
ALEDO,Gas,69,4.8
ALEDO,Gas,70,4.8
ALEDO,Gas,71,4.8
ALEDO,Gas,72,4.8
GRAHAM,Gas,49,634.7
GRAHAM,Gas,50,634.7
GRAHAM,Gas,51,634.7
GRAHAM,Gas,52,383.54432333880897
GRAHAM,Gas,53,395.1184599071865
GRAHAM,Gas,54,634.7
GRAHAM,Gas,55,634.7
GRAHAM,Gas,56,634.7
GRAHAM,Gas,57,634.7
GRAHAM,Gas,58,634.7
GRAHAM,Gas,59,634.7
GRAHAM,Gas,60,634.7
GRAHAM,Gas,61,627.008482728561
GRAHAM,Gas,62,0.0
GRAHAM,Gas,63,0.0
GRAHAM,Gas,64,0.0
GRAHAM,Gas,65,0.0
GRAHAM,Gas,66,1.596108668475222
GRAHAM,Gas,67,634.7
GRAHAM,Gas,68,634.7
GRAHAM,Gas,69,634.7
GRAHAM,Gas,70,249.09847050848754
GRAHAM,Gas,71,0.0
GRAHAM,Gas,72,0.0
GRANBURY,Gas,49,1146.0000000000002
GRANBURY,Gas,50,668.7169581784369
GRANBURY,Gas,51,164.54000208882263
GRANBURY,Gas,52,0.0
GRANBURY,Gas,53,0.0
GRANBURY,Gas,54,301.00506833903313
GRANBURY,Gas,55,813.3959621121953
GRANBURY,Gas,56,1146.0000000000002
GRANBURY,Gas,57,1146.0000000000002
GRANBURY,Gas,58,1146.0000000000002
GRANBURY,Gas,59,1146.0000000000002
GRANBURY,Gas,60,697.0739520041329
GRANBURY,Gas,61,0.0
GRANBURY,Gas,62,0.0
GRANBURY,Gas,63,0.0
GRANBURY,Gas,64,0.0
GRANBURY,Gas,65,0.0
GRANBURY,Gas,66,0.0
GRANBURY,Gas,67,1095.9513291376315
GRANBURY,Gas,68,1146.0000000000002
GRANBURY,Gas,69,440.74543546104354
GRANBURY,Gas,70,0.0
GRANBURY,Gas,71,0.0
GRANBURY,Gas,72,0.0
PALOPINTO,Gas,49,603.6
PALOPINTO,Gas,50,603.6
PALOPINTO,Gas,51,603.6
PALOPINTO,Gas,52,603.6
PALOPINTO,Gas,53,603.6
PALOPINTO,Gas,54,603.6
PALOPINTO,Gas,55,603.6
PALOPINTO,Gas,56,603.6
PALOPINTO,Gas,57,603.6
PALOPINTO,Gas,58,603.6
PALOPINTO,Gas,59,603.6
PALOPINTO,Gas,60,603.6
PALOPINTO,Gas,61,603.6
PALOPINTO,Gas,62,603.6
PALOPINTO,Gas,63,603.6
PALOPINTO,Gas,64,603.6
PALOPINTO,Gas,65,603.6
PALOPINTO,Gas,66,603.6
PALOPINTO,Gas,67,603.6
PALOPINTO,Gas,68,603.6
PALOPINTO,Gas,69,603.6
PALOPINTO,Gas,70,603.6
PALOPINTO,Gas,71,603.6
PALOPINTO,Gas,72,603.6
MONAHANS,Gas,49,0.0
MONAHANS,Gas,50,0.0
MONAHANS,Gas,51,0.0
MONAHANS,Gas,52,0.0
MONAHANS,Gas,53,0.0
MONAHANS,Gas,54,0.0
MONAHANS,Gas,55,0.0
MONAHANS,Gas,56,0.0
MONAHANS,Gas,57,0.0
MONAHANS,Gas,58,0.0
MONAHANS,Gas,59,0.0
MONAHANS,Gas,60,0.0
MONAHANS,Gas,61,0.0
MONAHANS,Gas,62,0.0
MONAHANS,Gas,63,0.0
MONAHANS,Gas,64,0.0
MONAHANS,Gas,65,0.0
MONAHANS,Gas,66,0.0
MONAHANS,Gas,67,0.0
MONAHANS,Gas,68,0.0
MONAHANS,Gas,69,0.0
MONAHANS,Gas,70,0.0
MONAHANS,Gas,71,0.0
MONAHANS,Gas,72,0.0
ODESSA_2,Gas,49,693.0857224872587
ODESSA_2,Gas,50,430.2843384723469
ODESSA_2,Gas,51,275.18517129707976
ODESSA_2,Gas,52,123.21291458965305
ODESSA_2,Gas,53,21.71235202939488
ODESSA_2,Gas,54,99.21064155178476
ODESSA_2,Gas,55,141.53226505120006
ODESSA_2,Gas,56,192.29168589207154
ODESSA_2,Gas,57,204.56640068144813
ODESSA_2,Gas,58,63.55271994304407
ODESSA_2,Gas,59,58.693774098292636
ODESSA_2,Gas,60,0.0
ODESSA_2,Gas,61,0.0
ODESSA_2,Gas,62,0.0
ODESSA_2,Gas,63,0.0
ODESSA_2,Gas,64,0.0
ODESSA_2,Gas,65,0.0
ODESSA_2,Gas,66,0.0
ODESSA_2,Gas,67,0.0
ODESSA_2,Gas,68,135.26390335632277
ODESSA_2,Gas,69,0.0
ODESSA_2,Gas,70,0.0
ODESSA_2,Gas,71,0.0
ODESSA_2,Gas,72,0.0
SAVOY,Gas,49,0.0
SAVOY,Gas,50,0.0
SAVOY,Gas,51,0.0
SAVOY,Gas,52,0.0
SAVOY,Gas,53,0.0
SAVOY,Gas,54,0.0
SAVOY,Gas,55,0.0
SAVOY,Gas,56,0.0
SAVOY,Gas,57,0.0
SAVOY,Gas,58,0.0
SAVOY,Gas,59,0.0
SAVOY,Gas,60,0.0
SAVOY,Gas,61,0.0
SAVOY,Gas,62,0.0
SAVOY,Gas,63,0.0
SAVOY,Gas,64,0.0
SAVOY,Gas,65,0.0
SAVOY,Gas,66,0.0
SAVOY,Gas,67,0.0
SAVOY,Gas,68,0.0
SAVOY,Gas,69,0.0
SAVOY,Gas,70,0.0
SAVOY,Gas,71,0.0
SAVOY,Gas,72,0.0
SHERMAN,Gas,49,0.0
SHERMAN,Gas,50,0.0
SHERMAN,Gas,51,0.0
SHERMAN,Gas,52,0.0
SHERMAN,Gas,53,0.0
SHERMAN,Gas,54,0.0
SHERMAN,Gas,55,0.0
SHERMAN,Gas,56,0.0
SHERMAN,Gas,57,0.0
SHERMAN,Gas,58,0.0
SHERMAN,Gas,59,0.0
SHERMAN,Gas,60,0.0
SHERMAN,Gas,61,0.0
SHERMAN,Gas,62,0.0
SHERMAN,Gas,63,0.0
SHERMAN,Gas,64,0.0
SHERMAN,Gas,65,0.0
SHERMAN,Gas,66,0.0
SHERMAN,Gas,67,0.0
SHERMAN,Gas,68,0.0
SHERMAN,Gas,69,0.0
SHERMAN,Gas,70,0.0
SHERMAN,Gas,71,0.0
SHERMAN,Gas,72,0.0
PARIS,Gas,49,1358.3200000000004
PARIS,Gas,50,1358.3200000000004
PARIS,Gas,51,1358.3200000000004
PARIS,Gas,52,1358.3200000000004
PARIS,Gas,53,1358.3200000000004
PARIS,Gas,54,1358.3200000000004
PARIS,Gas,55,1358.3200000000004
PARIS,Gas,56,1358.3200000000004
PARIS,Gas,57,1358.3200000000004
PARIS,Gas,58,1358.3200000000004
PARIS,Gas,59,1358.3200000000004
PARIS,Gas,60,1358.3200000000004
PARIS,Gas,61,1358.3200000000004
PARIS,Gas,62,1358.3200000000004
PARIS,Gas,63,1358.3200000000004
PARIS,Gas,64,1358.3200000000004
PARIS,Gas,65,1358.3200000000004
PARIS,Gas,66,1358.3200000000004
PARIS,Gas,67,1358.3200000000004
PARIS,Gas,68,1358.3200000000004
PARIS,Gas,69,1358.3200000000004
PARIS,Gas,70,1358.3200000000004
PARIS,Gas,71,1358.3200000000004
PARIS,Gas,72,1358.3200000000004
DENTON,Gas,49,128.1
DENTON,Gas,50,128.1
DENTON,Gas,51,128.1
DENTON,Gas,52,128.1
DENTON,Gas,53,128.1
DENTON,Gas,54,128.1
DENTON,Gas,55,128.1
DENTON,Gas,56,128.1
DENTON,Gas,57,128.1
DENTON,Gas,58,128.1
DENTON,Gas,59,128.1
DENTON,Gas,60,128.1
DENTON,Gas,61,128.1
DENTON,Gas,62,128.1
DENTON,Gas,63,128.1
DENTON,Gas,64,128.1
DENTON,Gas,65,128.1
DENTON,Gas,66,128.1
DENTON,Gas,67,128.1
DENTON,Gas,68,128.1
DENTON,Gas,69,128.1
DENTON,Gas,70,128.1
DENTON,Gas,71,128.1
DENTON,Gas,72,128.1
POOLVILLE,Gas,49,746.01
POOLVILLE,Gas,50,746.01
POOLVILLE,Gas,51,746.01
POOLVILLE,Gas,52,746.01
POOLVILLE,Gas,53,746.01
POOLVILLE,Gas,54,746.01
POOLVILLE,Gas,55,746.01
POOLVILLE,Gas,56,746.01
POOLVILLE,Gas,57,746.01
POOLVILLE,Gas,58,746.01
POOLVILLE,Gas,59,746.01
POOLVILLE,Gas,60,746.01
POOLVILLE,Gas,61,746.01
POOLVILLE,Gas,62,746.01
POOLVILLE,Gas,63,746.01
POOLVILLE,Gas,64,746.01
POOLVILLE,Gas,65,746.01
POOLVILLE,Gas,66,746.01
POOLVILLE,Gas,67,746.01
POOLVILLE,Gas,68,746.01
POOLVILLE,Gas,69,746.01
POOLVILLE,Gas,70,746.01
POOLVILLE,Gas,71,746.01
POOLVILLE,Gas,72,746.01
BRIDGEPORT,Gas,49,1290.38
BRIDGEPORT,Gas,50,1290.38
BRIDGEPORT,Gas,51,1290.38
BRIDGEPORT,Gas,52,1290.38
BRIDGEPORT,Gas,53,1290.38
BRIDGEPORT,Gas,54,1290.38
BRIDGEPORT,Gas,55,1290.38
BRIDGEPORT,Gas,56,1290.38
BRIDGEPORT,Gas,57,1290.38
BRIDGEPORT,Gas,58,1290.38
BRIDGEPORT,Gas,59,1290.38
BRIDGEPORT,Gas,60,1290.38
BRIDGEPORT,Gas,61,1290.38
BRIDGEPORT,Gas,62,1290.38
BRIDGEPORT,Gas,63,1290.38
BRIDGEPORT,Gas,64,1290.38
BRIDGEPORT,Gas,65,1290.38
BRIDGEPORT,Gas,66,1290.38
BRIDGEPORT,Gas,67,1290.38
BRIDGEPORT,Gas,68,1290.38
BRIDGEPORT,Gas,69,1290.38
BRIDGEPORT,Gas,70,1290.38
BRIDGEPORT,Gas,71,1290.38
BRIDGEPORT,Gas,72,1290.38
BASTROP,Gas,49,668.5490548392818
BASTROP,Gas,50,798.4803375405445
BASTROP,Gas,51,733.9308733523467
BASTROP,Gas,52,690.225009432409
BASTROP,Gas,53,597.5124436540109
BASTROP,Gas,54,161.85779889650644
BASTROP,Gas,55,1136.461153315272
BASTROP,Gas,56,1106.5700277539063
BASTROP,Gas,57,1112.8884275793152
BASTROP,Gas,58,1100.699442726932
BASTROP,Gas,59,1115.02044306696
BASTROP,Gas,60,1233.99
BASTROP,Gas,61,839.2582708932814
BASTROP,Gas,62,377.99793671383577
BASTROP,Gas,63,132.9891574681808
BASTROP,Gas,64,0.0
BASTROP,Gas,65,104.85902122506309
BASTROP,Gas,66,387.62660967455577
BASTROP,Gas,67,1079.6940326282165
BASTROP,Gas,68,1233.99
BASTROP,Gas,69,1233.99
BASTROP,Gas,70,1114.24754443874
BASTROP,Gas,71,655.1977456907644
BASTROP,Gas,72,202.8341004392703
MARION,Gas,49,1088.22
MARION,Gas,50,1088.22
MARION,Gas,51,1088.22
MARION,Gas,52,1088.22
MARION,Gas,53,1088.22
MARION,Gas,54,1088.22
MARION,Gas,55,1088.22
MARION,Gas,56,1088.22
MARION,Gas,57,1088.22
MARION,Gas,58,1088.22
MARION,Gas,59,1088.22
MARION,Gas,60,1088.22
MARION,Gas,61,1088.22
MARION,Gas,62,1088.22
MARION,Gas,63,1088.22
MARION,Gas,64,1088.22
MARION,Gas,65,1088.22
MARION,Gas,66,1088.22
MARION,Gas,67,1088.22
MARION,Gas,68,1088.22
MARION,Gas,69,1088.22
MARION,Gas,70,1088.22
MARION,Gas,71,1088.22
MARION,Gas,72,1088.22
CEDARCREEK,Gas,49,618.6899999999998
CEDARCREEK,Gas,50,618.6899999999998
CEDARCREEK,Gas,51,618.6899999999998
CEDARCREEK,Gas,52,618.6899999999998
CEDARCREEK,Gas,53,618.6899999999998
CEDARCREEK,Gas,54,618.6899999999998
CEDARCREEK,Gas,55,618.6899999999998
CEDARCREEK,Gas,56,618.6899999999998
CEDARCREEK,Gas,57,618.6899999999998
CEDARCREEK,Gas,58,618.6899999999998
CEDARCREEK,Gas,59,618.6899999999998
CEDARCREEK,Gas,60,618.6899999999998
CEDARCREEK,Gas,61,618.6899999999998
CEDARCREEK,Gas,62,618.6899999999998
CEDARCREEK,Gas,63,618.6899999999998
CEDARCREEK,Gas,64,618.6899999999998
CEDARCREEK,Gas,65,618.6899999999998
CEDARCREEK,Gas,66,618.6899999999998
CEDARCREEK,Gas,67,618.6899999999998
CEDARCREEK,Gas,68,618.6899999999998
CEDARCREEK,Gas,69,618.6899999999998
CEDARCREEK,Gas,70,618.6899999999998
CEDARCREEK,Gas,71,618.6899999999998
CEDARCREEK,Gas,72,618.6899999999998
NEWBRAUNFELS,Gas,49,992.2
NEWBRAUNFELS,Gas,50,992.2
NEWBRAUNFELS,Gas,51,992.2
NEWBRAUNFELS,Gas,52,992.2
NEWBRAUNFELS,Gas,53,992.2
NEWBRAUNFELS,Gas,54,992.2
NEWBRAUNFELS,Gas,55,992.2
NEWBRAUNFELS,Gas,56,992.2
NEWBRAUNFELS,Gas,57,992.2
NEWBRAUNFELS,Gas,58,992.2
NEWBRAUNFELS,Gas,59,992.2
NEWBRAUNFELS,Gas,60,992.2
NEWBRAUNFELS,Gas,61,992.2
NEWBRAUNFELS,Gas,62,992.2
NEWBRAUNFELS,Gas,63,992.2
NEWBRAUNFELS,Gas,64,992.2
NEWBRAUNFELS,Gas,65,992.2
NEWBRAUNFELS,Gas,66,992.2
NEWBRAUNFELS,Gas,67,992.2
NEWBRAUNFELS,Gas,68,992.2
NEWBRAUNFELS,Gas,69,992.2
NEWBRAUNFELS,Gas,70,992.2
NEWBRAUNFELS,Gas,71,992.2
NEWBRAUNFELS,Gas,72,992.2
MISSION,Gas,49,0.0
MISSION,Gas,50,0.0
MISSION,Gas,51,0.0
MISSION,Gas,52,0.0
MISSION,Gas,53,0.0
MISSION,Gas,54,0.0
MISSION,Gas,55,0.0
MISSION,Gas,56,0.0
MISSION,Gas,57,0.0
MISSION,Gas,58,0.0
MISSION,Gas,59,0.0
MISSION,Gas,60,0.0
MISSION,Gas,61,0.0
MISSION,Gas,62,0.0
MISSION,Gas,63,0.0
MISSION,Gas,64,0.0
MISSION,Gas,65,0.0
MISSION,Gas,66,0.0
MISSION,Gas,67,0.0
MISSION,Gas,68,0.0
MISSION,Gas,69,0.0
MISSION,Gas,70,0.0
MISSION,Gas,71,0.0
MISSION,Gas,72,0.0
LAREDO,Gas,49,0.0
LAREDO,Gas,50,0.0
LAREDO,Gas,51,0.0
LAREDO,Gas,52,0.0
LAREDO,Gas,53,0.0
LAREDO,Gas,54,0.0
LAREDO,Gas,55,0.0
LAREDO,Gas,56,0.0
LAREDO,Gas,57,0.0
LAREDO,Gas,58,0.0
LAREDO,Gas,59,0.0
LAREDO,Gas,60,0.0
LAREDO,Gas,61,0.0
LAREDO,Gas,62,0.0
LAREDO,Gas,63,0.0
LAREDO,Gas,64,0.0
LAREDO,Gas,65,0.0
LAREDO,Gas,66,0.0
LAREDO,Gas,67,0.0
LAREDO,Gas,68,0.0
LAREDO,Gas,69,0.0
LAREDO,Gas,70,0.0
LAREDO,Gas,71,0.0
LAREDO,Gas,72,0.0
PEARSALL,Gas,49,0.0
PEARSALL,Gas,50,0.0
PEARSALL,Gas,51,0.0
PEARSALL,Gas,52,0.0
PEARSALL,Gas,53,0.0
PEARSALL,Gas,54,0.0
PEARSALL,Gas,55,0.0
PEARSALL,Gas,56,0.0
PEARSALL,Gas,57,0.0
PEARSALL,Gas,58,0.0
PEARSALL,Gas,59,0.0
PEARSALL,Gas,60,0.0
PEARSALL,Gas,61,0.0
PEARSALL,Gas,62,0.0
PEARSALL,Gas,63,0.0
PEARSALL,Gas,64,0.0
PEARSALL,Gas,65,0.0
PEARSALL,Gas,66,0.0
PEARSALL,Gas,67,0.0
PEARSALL,Gas,68,0.0
PEARSALL,Gas,69,0.0
PEARSALL,Gas,70,0.0
PEARSALL,Gas,71,0.0
PEARSALL,Gas,72,0.0
SANANTONIO,Gas,49,247.0
SANANTONIO,Gas,50,247.0
SANANTONIO,Gas,51,247.0
SANANTONIO,Gas,52,247.0
SANANTONIO,Gas,53,247.0
SANANTONIO,Gas,54,247.0
SANANTONIO,Gas,55,247.0
SANANTONIO,Gas,56,247.0
SANANTONIO,Gas,57,247.0
SANANTONIO,Gas,58,247.0
SANANTONIO,Gas,59,247.0
SANANTONIO,Gas,60,247.0
SANANTONIO,Gas,61,247.0
SANANTONIO,Gas,62,247.0
SANANTONIO,Gas,63,247.0
SANANTONIO,Gas,64,247.0
SANANTONIO,Gas,65,247.0
SANANTONIO,Gas,66,247.0
SANANTONIO,Gas,67,247.0
SANANTONIO,Gas,68,247.0
SANANTONIO,Gas,69,247.0
SANANTONIO,Gas,70,247.0
SANANTONIO,Gas,71,247.0
SANANTONIO,Gas,72,247.0
NURSERY,Gas,49,215.2
NURSERY,Gas,50,0.0
NURSERY,Gas,51,0.0
NURSERY,Gas,52,0.0
NURSERY,Gas,53,12.17981076126388
NURSERY,Gas,54,215.2
NURSERY,Gas,55,215.2
NURSERY,Gas,56,215.2
NURSERY,Gas,57,215.2
NURSERY,Gas,58,215.2
NURSERY,Gas,59,215.2
NURSERY,Gas,60,215.2
NURSERY,Gas,61,215.2
NURSERY,Gas,62,215.2
NURSERY,Gas,63,215.2
NURSERY,Gas,64,215.2
NURSERY,Gas,65,215.2
NURSERY,Gas,66,215.2
NURSERY,Gas,67,215.2
NURSERY,Gas,68,215.2
NURSERY,Gas,69,215.2
NURSERY,Gas,70,215.2
NURSERY,Gas,71,215.2
NURSERY,Gas,72,215.2
VICTORIA,Gas,49,0.0
VICTORIA,Gas,50,0.0
VICTORIA,Gas,51,0.0
VICTORIA,Gas,52,0.0
VICTORIA,Gas,53,0.0
VICTORIA,Gas,54,0.0
VICTORIA,Gas,55,0.0
VICTORIA,Gas,56,0.0
VICTORIA,Gas,57,0.0
VICTORIA,Gas,58,0.0
VICTORIA,Gas,59,0.0
VICTORIA,Gas,60,0.0
VICTORIA,Gas,61,0.0
VICTORIA,Gas,62,0.0
VICTORIA,Gas,63,0.0
VICTORIA,Gas,64,0.0
VICTORIA,Gas,65,0.0
VICTORIA,Gas,66,0.0
VICTORIA,Gas,67,0.0
VICTORIA,Gas,68,0.0
VICTORIA,Gas,69,0.0
VICTORIA,Gas,70,0.0
VICTORIA,Gas,71,0.0
VICTORIA,Gas,72,0.0
POINTCOMFORT,Gas,49,0.0
POINTCOMFORT,Gas,50,0.0
POINTCOMFORT,Gas,51,0.0
POINTCOMFORT,Gas,52,0.0
POINTCOMFORT,Gas,53,0.0
POINTCOMFORT,Gas,54,0.0
