SNYDER_NG,MONAHANS_NG,IRAAN_NG,ODESSA_NG,MONAHANS_NG_2,ODESSA_NG_3,ODESSA_NG_4,SILVER_NG,PALOPINTO_NG,SAVOY_NG,PARIS_NG,GREENVILLE_NG,MOUNTPLEASANT_C,WICHITAFALLS_C,WICHITAFALLS_NG,DENTON_NG,SHERMAN_NG,PARIS_NG_5,SILVER_NG_6,BASTROP_NG,AUSTIN_NG,CHRISTINE_C,PEARSALL_NG,FANNIN_C,SANTAROSA_C,BISHOP_NG,CORPUSCHRISTI_NG,GREGORY_NG,CORPUSCHRISTI_NG_7,GREGORY_NG_8,MISSION_NG,MISSION_NG_9,CORPUSCHRISTI_NG_10,LAREDO_NG,BROWNSVILLE_NG,ALEDO_NG,DALLAS_NG,DALLAS_NG_11,GRAHAM_NG,ARLINGTON_NG,MCKINNEY_NG,MIDLOTHIAN_NG,IRVING_C,LEWSIVILLE_NG,POOLVILLE_NG,GRANBURY_NG,TEMPLE_NG,MCKINNEY_NG_12,GRANBURY_NG_13,DALLAS_NG_14,RIESEL_C,BRIDGEPORT_NG,ENNIS_NG,PALOPINTO_NG_15,SANANTONIO_NG,MARION_NG,LAGRANGE_C,WINCHESTER_NG,ROCKDALE_C,SANANTONIO_NG_16,SEGUIN_NG,ELMENDORF_NG,NURSERY_NG,VICTORIA_NG,POINTCOMFORT_NG,CEDARCREEK_NG,NEWBRAUNFELS_NG,PASADENA_NG,DEERPARK_NG,HOUSTON_NG,MONTBELVIEU_NG,PASADENA_C,CHANNELVIEW_NG,HOUSTON_NG_17,VICTORIA_NG_18,BAYTOWN_NG,FREEPORT_NG,ALVIN_NG,HOUSTON_NG_20,LAPORTE_NG,PASADENA_NG_21,HOUSTON_NG_22,HOUSTON_NG_23,WILLIS_NG,SHIRO_NG,BRYAN_NG,HOUSTON_NG_24,BAYTOWN_NG_25,WHARTON_NG,NEWGULF_NG,THOMPSONS_NG,CHANNELVIEW_NG_26,LAPORTE_NG_27,FREEPORT_NG_28,SHIRO_NG_29,FAIRFIELD_NG,JEWETT_C,FAIRFIELD_C,TRINIDAD_C,MTENTERPRISE_NG,FRANKLIN_C,BREMOND_C,JACKSONVILLE_C
2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,1.860588235,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,1.860588235,1.860588235,2.355799254,1.860588235,1.860588235,1.860588235
2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,2.577102574,1.860588235,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,2.577102574,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,1.860588235,1.860588235,2.577102574,1.860588235,1.860588235,1.860588235
2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,1.860588235,1.860588235,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,1.860588235,2.784574437,1.860588235,1.860588235,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,1.860588235,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,1.860588235,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,1.860588235,2.784574437,1.860588235,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,1.860588235,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,2.784574437,1.860588235,1.860588235,1.860588235,2.784574437,1.860588235,1.860588235,1.860588235
2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,2.577102574,1.860588235,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,2.577102574,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,2.577102574,1.860588235,1.860588235,1.860588235,2.577102574,1.860588235,1.860588235,1.860588235
2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,2.286641966,1.860588235,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,2.286641966,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,2.286641966,1.860588235,1.860588235,1.860588235,2.286641966,1.860588235,1.860588235,1.860588235
2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,2.309694395,1.860588235,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,2.309694395,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,2.309694395,1.860588235,1.860588235,1.860588235,2.309694395,1.860588235,1.860588235,1.860588235
2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,2.263589537,1.860588235,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,2.263589537,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,2.263589537,1.860588235,1.860588235,1.860588235,2.263589537,1.860588235,1.860588235,1.860588235
2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,1.860588235,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,2.355799254,1.860588235,1.860588235,1.860588235,2.355799254,1.860588235,1.860588235,1.860588235
2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,2.466450914,1.860588235,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,2.466450914,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,2.466450914,1.860588235,1.860588235,1.860588235,2.466450914,1.860588235,1.860588235,1.860588235
2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,2.646259862,1.860588235,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,2.646259862,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,2.646259862,1.860588235,1.860588235,1.860588235,2.646259862,1.860588235,1.860588235,1.860588235
2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,2.632428404,1.860588235,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,2.632428404,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,2.632428404,1.860588235,1.860588235,1.860588235,2.632428404,1.860588235,1.860588235,1.860588235
2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,1.860588235,1.860588235,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,1.860588235,2.535608202,1.860588235,1.860588235,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,1.860588235,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,1.860588235,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,1.860588235,2.535608202,1.860588235,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,1.860588235,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,2.535608202,1.860588235,1.860588235,1.860588235,2.535608202,1.860588235,1.860588235,1.860588235
2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,2.641649376,1.860588235,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,2.641649376,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,2.641649376,1.860588235,1.860588235,1.860588235,2.641649376,1.860588235,1.860588235,1.860588235
2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,2.429567027,1.860588235,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,2.429567027,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,2.429567027,1.860588235,1.860588235,1.860588235,2.429567027,1.860588235,1.860588235,1.860588235
2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,2.853731725,1.860588235,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,2.853731725,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,2.853731725,1.860588235,1.860588235,1.860588235,2.853731725,1.860588235,1.860588235,1.860588235
3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,3.019709215,1.860588235,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,3.019709215,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,3.019709215,1.860588235,1.860588235,1.860588235,3.019709215,1.860588235,1.860588235,1.860588235
3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,3.158023791,1.860588235,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,3.158023791,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,3.158023791,1.860588235,1.860588235,1.860588235,3.158023791,1.860588235,1.860588235,1.860588235
3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,1.860588235,1.860588235,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,1.860588235,3.185686706,1.860588235,1.860588235,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,1.860588235,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,1.860588235,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,1.860588235,3.185686706,1.860588235,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,1.860588235,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,3.185686706,1.860588235,1.860588235,1.860588235,3.185686706,1.860588235,1.860588235,1.860588235
2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,2.831931281,1.805176471,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,2.831931281,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,2.831931281,1.805176471,1.805176471,1.805176471,2.831931281,1.805176471,1.805176471,1.805176471
2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,2.937972455,1.805176471,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,2.937972455,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,2.937972455,1.805176471,1.805176471,1.805176471,2.937972455,1.805176471,1.805176471,1.805176471
