Node,Time,Value
bus_6280,6,0.0
bus_6280,7,0.0
bus_6280,8,0.0
bus_6280,9,0.0
bus_6280,10,0.0
bus_6280,11,0.0
bus_6280,12,0.0
bus_6280,13,0.0
bus_6280,14,0.0
bus_6280,15,0.0
bus_6280,16,0.0
bus_6280,17,0.0
bus_6280,18,0.0
bus_6280,19,0.0
bus_6280,20,0.0
bus_6280,21,0.0
bus_6280,22,0.0
bus_6280,23,0.0
bus_6280,24,0.0
bus_6288,1,0.0
bus_6288,2,0.0
bus_6288,3,0.0
bus_6288,4,0.0
bus_6288,5,0.0
bus_6288,6,0.0
bus_6288,7,0.0
bus_6288,8,0.0
bus_6288,9,0.0
bus_6288,10,0.0
bus_6288,11,0.0
bus_6288,12,0.0
bus_6288,13,0.0
bus_6288,14,0.0
bus_6288,15,0.0
bus_6288,16,0.0
bus_6288,17,0.0
bus_6288,18,0.0
bus_6288,19,0.0
bus_6288,20,0.0
bus_6288,21,0.0
bus_6288,22,0.0
bus_6288,23,0.0
bus_6288,24,0.0
bus_6295,1,0.0
bus_6295,2,0.0
bus_6295,3,0.0
bus_6295,4,0.0
bus_6295,5,0.0
bus_6295,6,0.0
bus_6295,7,0.0
bus_6295,8,0.0
bus_6295,9,0.0
bus_6295,10,0.0
bus_6295,11,0.0
bus_6295,12,0.0
bus_6295,13,0.0
bus_6295,14,0.0
bus_6295,15,0.0
bus_6295,16,0.0
bus_6295,17,0.0
bus_6295,18,0.0
bus_6295,19,0.0
bus_6295,20,0.0
bus_6295,21,0.0
bus_6295,22,0.0
bus_6295,23,0.0
bus_6295,24,0.0
bus_6302,1,0.0
bus_6302,2,0.0
bus_6302,3,0.0
bus_6302,4,0.0
bus_6302,5,0.0
bus_6302,6,0.0
bus_6302,7,0.0
bus_6302,8,0.0
bus_6302,9,0.0
bus_6302,10,0.0
bus_6302,11,0.0
bus_6302,12,0.0
bus_6302,13,0.0
bus_6302,14,0.0
bus_6302,15,0.0
bus_6302,16,0.0
bus_6302,17,0.0
bus_6302,18,0.0
bus_6302,19,0.0
bus_6302,20,0.0
bus_6302,21,0.0
bus_6302,22,0.0
bus_6302,23,0.0
bus_6302,24,0.0
bus_6330,1,0.0
bus_6330,2,0.0
bus_6330,3,0.0
bus_6330,4,0.0
bus_6330,5,0.0
bus_6330,6,0.0
bus_6330,7,0.0
bus_6330,8,0.0
bus_6330,9,0.0
bus_6330,10,0.0
bus_6330,11,0.0
bus_6330,12,0.0
bus_6330,13,0.0
bus_6330,14,0.0
bus_6330,15,0.0
bus_6330,16,0.0
bus_6330,17,0.0
bus_6330,18,0.0
bus_6330,19,0.0
bus_6330,20,0.0
bus_6330,21,0.0
bus_6330,22,0.0
bus_6330,23,0.0
bus_6330,24,0.0
bus_6335,1,0.0
bus_6335,2,0.0
bus_6335,3,0.0
bus_6335,4,0.0
bus_6335,5,0.0
bus_6335,6,0.0
bus_6335,7,0.0
bus_6335,8,0.0
bus_6335,9,0.0
bus_6335,10,0.0
bus_6335,11,0.0
bus_6335,12,0.0
bus_6335,13,0.0
bus_6335,14,0.0
bus_6335,15,0.0
bus_6335,16,0.0
bus_6335,17,0.0
bus_6335,18,0.0
bus_6335,19,0.0
bus_6335,20,0.0
bus_6335,21,0.0
bus_6335,22,0.0
bus_6335,23,0.0
bus_6335,24,0.0
bus_6344,1,0.0
bus_6344,2,0.0
bus_6344,3,0.0
bus_6344,4,0.0
bus_6344,5,0.0
bus_6344,6,0.0
bus_6344,7,0.0
bus_6344,8,0.0
bus_6344,9,0.0
bus_6344,10,0.0
bus_6344,11,0.0
bus_6344,12,0.0
bus_6344,13,0.0
bus_6344,14,0.0
bus_6344,15,0.0
bus_6344,16,0.0
bus_6344,17,0.0
bus_6344,18,0.0
bus_6344,19,0.0
bus_6344,20,0.0
bus_6344,21,0.0
bus_6344,22,0.0
bus_6344,23,0.0
bus_6344,24,0.0
bus_6349,1,0.0
bus_6349,2,0.0
bus_6349,3,0.0
bus_6349,4,0.0
bus_6349,5,0.0
bus_6349,6,0.0
bus_6349,7,0.0
bus_6349,8,0.0
bus_6349,9,0.0
bus_6349,10,0.0
bus_6349,11,0.0
bus_6349,12,0.0
bus_6349,13,0.0
bus_6349,14,0.0
bus_6349,15,0.0
bus_6349,16,0.0
bus_6349,17,0.0
bus_6349,18,0.0
bus_6349,19,0.0
bus_6349,20,0.0
bus_6349,21,0.0
bus_6349,22,0.0
bus_6349,23,0.0
bus_6349,24,0.0
bus_6352,1,0.0
bus_6352,2,0.0
bus_6352,3,0.0
bus_6352,4,0.0
bus_6352,5,0.0
bus_6352,6,0.0
bus_6352,7,0.0
bus_6352,8,0.0
bus_6352,9,0.0
bus_6352,10,0.0
bus_6352,11,0.0
bus_6352,12,0.0
bus_6352,13,0.0
bus_6352,14,0.0
bus_6352,15,0.0
bus_6352,16,0.0
bus_6352,17,0.0
bus_6352,18,0.0
bus_6352,19,0.0
bus_6352,20,0.0
bus_6352,21,0.0
bus_6352,22,0.0
bus_6352,23,0.0
bus_6352,24,0.0
bus_6355,1,0.0
bus_6355,2,0.0
bus_6355,3,0.0
bus_6355,4,0.0
bus_6355,5,0.0
bus_6355,6,0.0
bus_6355,7,0.0
bus_6355,8,0.0
bus_6355,9,0.0
bus_6355,10,0.0
bus_6355,11,0.0
bus_6355,12,0.0
bus_6355,13,0.0
bus_6355,14,0.0
bus_6355,15,0.0
bus_6355,16,0.0
bus_6355,17,0.0
bus_6355,18,0.0
bus_6355,19,0.0
bus_6355,20,0.0
bus_6355,21,0.0
bus_6355,22,0.0
bus_6355,23,0.0
bus_6355,24,0.0
bus_7001,1,0.0
bus_7001,2,0.0
bus_7001,3,0.0
bus_7001,4,0.0
bus_7001,5,0.0
bus_7001,6,0.0
bus_7001,7,0.0
bus_7001,8,0.0
bus_7001,9,0.0
bus_7001,10,0.0
bus_7001,11,0.0
bus_7001,12,0.0
bus_7001,13,0.0
bus_7001,14,0.0
bus_7001,15,0.0
bus_7001,16,0.0
bus_7001,17,0.0
bus_7001,18,0.0
bus_7001,19,0.0
bus_7001,20,0.0
bus_7001,21,0.0
bus_7001,22,0.0
bus_7001,23,0.0
bus_7001,24,0.0
bus_7004,1,0.0
bus_7004,2,0.0
bus_7004,3,0.0
bus_7004,4,0.0
bus_7004,5,0.0
bus_7004,6,0.0
bus_7004,7,0.0
bus_7004,8,0.0
bus_7004,9,0.0
bus_7004,10,0.0
bus_7004,11,0.0
bus_7004,12,0.0
bus_7004,13,0.0
bus_7004,14,0.0
bus_7004,15,0.0
bus_7004,16,0.0
bus_7004,17,0.0
bus_7004,18,0.0
bus_7004,19,0.0
bus_7004,20,0.0
bus_7004,21,0.0
bus_7004,22,0.0
bus_7004,23,0.0
bus_7004,24,0.0
bus_7010,1,0.0
bus_7010,2,0.0
bus_7010,3,0.0
bus_7010,4,0.0
bus_7010,5,0.0
bus_7010,6,0.0
bus_7010,7,0.0
bus_7010,8,0.0
bus_7010,9,0.0
bus_7010,10,0.0
bus_7010,11,0.0
bus_7010,12,0.0
bus_7010,13,0.0
bus_7010,14,0.0
bus_7010,15,0.0
bus_7010,16,0.0
bus_7010,17,0.0
bus_7010,18,0.0
bus_7010,19,0.0
bus_7010,20,0.0
bus_7010,21,0.0
bus_7010,22,0.0
bus_7010,23,0.0
bus_7010,24,0.0
bus_7012,1,0.0
bus_7012,2,0.0
bus_7012,3,0.0
bus_7012,4,0.0
bus_7012,5,0.0
bus_7012,6,0.0
bus_7012,7,0.0
bus_7012,8,0.0
bus_7012,9,0.0
bus_7012,10,0.0
bus_7012,11,0.0
bus_7012,12,0.0
bus_7012,13,0.0
bus_7012,14,0.0
bus_7012,15,0.0
bus_7012,16,0.0
bus_7012,17,0.0
bus_7012,18,0.0
bus_7012,19,0.0
bus_7012,20,0.0
bus_7012,21,0.0
bus_7012,22,0.0
bus_7012,23,0.0
bus_7012,24,0.0
bus_7013,1,0.0
bus_7013,2,0.0
bus_7013,3,0.0
bus_7013,4,0.0
bus_7013,5,0.0
bus_7013,6,0.0
bus_7013,7,0.0
bus_7013,8,0.0
bus_7013,9,0.0
bus_7013,10,0.0
bus_7013,11,0.0
bus_7013,12,0.0
bus_7013,13,0.0
bus_7013,14,0.0
bus_7013,15,0.0
bus_7013,16,0.0
bus_7013,17,0.0
bus_7013,18,0.0
bus_7013,19,0.0
bus_7013,20,0.0
bus_7013,21,0.0
bus_7013,22,0.0
bus_7013,23,0.0
bus_7013,24,0.0
bus_7017,1,0.0
bus_7017,2,0.0
bus_7017,3,0.0
bus_7017,4,0.0
bus_7017,5,0.0
bus_7017,6,0.0
bus_7017,7,0.0
bus_7017,8,0.0
bus_7017,9,0.0
bus_7017,10,0.0
bus_7017,11,0.0
bus_7017,12,0.0
bus_7017,13,0.0
bus_7017,14,0.0
bus_7017,15,0.0
bus_7017,16,0.0
bus_7017,17,0.0
bus_7017,18,0.0
bus_7017,19,0.0
bus_7017,20,0.0
bus_7017,21,0.0
bus_7017,22,0.0
bus_7017,23,0.0
bus_7017,24,0.0
bus_7024,1,0.0
bus_7024,2,0.0
bus_7024,3,0.0
bus_7024,4,0.0
bus_7024,5,0.0
bus_7024,6,0.0
bus_7024,7,0.0
bus_7024,8,0.0
bus_7024,9,0.0
bus_7024,10,0.0
bus_7024,11,0.0
bus_7024,12,0.0
bus_7024,13,0.0
bus_7024,14,0.0
bus_7024,15,0.0
bus_7024,16,0.0
bus_7024,17,0.0
bus_7024,18,0.0
bus_7024,19,0.0
bus_7024,20,0.0
bus_7024,21,0.0
bus_7024,22,0.0
bus_7024,23,0.0
bus_7024,24,0.0
bus_7039,1,0.0
bus_7039,2,0.0
bus_7039,3,0.0
bus_7039,4,0.0
bus_7039,5,0.0
bus_7039,6,0.0
bus_7039,7,0.0
bus_7039,8,0.0
bus_7039,9,0.0
bus_7039,10,0.0
bus_7039,11,0.0
bus_7039,12,0.0
bus_7039,13,0.0
bus_7039,14,0.0
bus_7039,15,0.0
bus_7039,16,0.0
bus_7039,17,0.0
bus_7039,18,0.0
bus_7039,19,0.0
bus_7039,20,0.0
bus_7039,21,0.0
bus_7039,22,0.0
bus_7039,23,0.0
bus_7039,24,0.0
bus_7045,1,0.0
bus_7045,2,0.0
bus_7045,3,0.0
bus_7045,4,0.0
bus_7045,5,0.0
bus_7045,6,0.0
bus_7045,7,0.0
bus_7045,8,0.0
bus_7045,9,0.0
bus_7045,10,0.0
bus_7045,11,0.0
bus_7045,12,0.0
bus_7045,13,0.0
bus_7045,14,0.0
bus_7045,15,0.0
bus_7045,16,0.0
bus_7045,17,0.0
bus_7045,18,0.0
bus_7045,19,0.0
bus_7045,20,0.0
bus_7045,21,0.0
bus_7045,22,0.0
bus_7045,23,0.0
bus_7045,24,0.0
bus_7049,1,0.0
bus_7049,2,0.0
bus_7049,3,0.0
bus_7049,4,0.0
bus_7049,5,0.0
bus_7049,6,0.0
bus_7049,7,0.0
bus_7049,8,0.0
bus_7049,9,0.0
bus_7049,10,0.0
bus_7049,11,0.0
bus_7049,12,0.0
bus_7049,13,0.0
bus_7049,14,0.0
bus_7049,15,0.0
bus_7049,16,0.0
bus_7049,17,0.0
bus_7049,18,0.0
bus_7049,19,0.0
bus_7049,20,0.0
bus_7049,21,0.0
bus_7049,22,0.0
bus_7049,23,0.0
bus_7049,24,0.0
bus_7051,1,0.0
bus_7051,2,0.0
bus_7051,3,0.0
bus_7051,4,0.0
bus_7051,5,0.0
bus_7051,6,0.0
bus_7051,7,0.0
bus_7051,8,0.0
bus_7051,9,0.0
bus_7051,10,0.0
bus_7051,11,0.0
bus_7051,12,0.0
bus_7051,13,0.0
bus_7051,14,0.0
bus_7051,15,0.0
bus_7051,16,0.0
bus_7051,17,0.0
bus_7051,18,0.0
bus_7051,19,0.0
bus_7051,20,0.0
bus_7051,21,0.0
bus_7051,22,0.0
bus_7051,23,0.0
bus_7051,24,0.0
bus_7052,1,0.0
bus_7052,2,0.0
bus_7052,3,0.0
bus_7052,4,0.0
bus_7052,5,0.0
bus_7052,6,0.0
bus_7052,7,0.0
bus_7052,8,0.0
bus_7052,9,0.0
bus_7052,10,0.0
bus_7052,11,0.0
bus_7052,12,0.0
bus_7052,13,0.0
bus_7052,14,0.0
bus_7052,15,0.0
bus_7052,16,0.0
bus_7052,17,0.0
bus_7052,18,0.0
bus_7052,19,0.0
bus_7052,20,0.0
bus_7052,21,0.0
bus_7052,22,0.0
bus_7052,23,0.0
bus_7052,24,0.0
bus_7057,1,0.0
bus_7057,2,0.0
bus_7057,3,0.0
bus_7057,4,0.0
bus_7057,5,0.0
bus_7057,6,0.0
bus_7057,7,0.0
bus_7057,8,0.0
bus_7057,9,0.0
bus_7057,10,0.0
bus_7057,11,0.0
bus_7057,12,0.0
bus_7057,13,0.0
bus_7057,14,0.0
bus_7057,15,0.0
bus_7057,16,0.0
bus_7057,17,0.0
bus_7057,18,0.0
bus_7057,19,0.0
bus_7057,20,0.0
bus_7057,21,0.0
bus_7057,22,0.0
bus_7057,23,0.0
bus_7057,24,0.0
bus_7069,1,0.0
bus_7069,2,0.0
bus_7069,3,0.0
bus_7069,4,0.0
bus_7069,5,0.0
bus_7069,6,0.0
bus_7069,7,0.0
bus_7069,8,0.0
bus_7069,9,0.0
bus_7069,10,0.0
bus_7069,11,0.0
bus_7069,12,0.0
bus_7069,13,0.0
bus_7069,14,0.0
bus_7069,15,0.0
bus_7069,16,0.0
bus_7069,17,0.0
bus_7069,18,0.0
bus_7069,19,0.0
bus_7069,20,0.0
bus_7069,21,0.0
bus_7069,22,0.0
bus_7069,23,0.0
bus_7069,24,0.0
bus_7072,1,0.0
bus_7072,2,0.0
bus_7072,3,0.0
bus_7072,4,0.0
bus_7072,5,0.0
bus_7072,6,0.0
bus_7072,7,0.0
bus_7072,8,0.0
bus_7072,9,0.0
bus_7072,10,0.0
bus_7072,11,0.0
bus_7072,12,0.0
bus_7072,13,0.0
bus_7072,14,0.0
bus_7072,15,0.0
bus_7072,16,0.0
bus_7072,17,0.0
bus_7072,18,0.0
bus_7072,19,0.0
bus_7072,20,0.0
bus_7072,21,0.0
bus_7072,22,0.0
bus_7072,23,0.0
bus_7072,24,0.0
bus_7074,1,0.0
bus_7074,2,0.0
bus_7074,3,0.0
bus_7074,4,0.0
bus_7074,5,0.0
bus_7074,6,0.0
bus_7074,7,0.0
bus_7074,8,0.0
bus_7074,9,0.0
bus_7074,10,0.0
bus_7074,11,0.0
bus_7074,12,0.0
bus_7074,13,0.0
bus_7074,14,0.0
bus_7074,15,0.0
bus_7074,16,0.0
bus_7074,17,0.0
bus_7074,18,0.0
bus_7074,19,0.0
bus_7074,20,0.0
bus_7074,21,0.0
bus_7074,22,0.0
bus_7074,23,0.0
bus_7074,24,0.0
bus_7075,1,0.0
bus_7075,2,0.0
bus_7075,3,0.0
bus_7075,4,0.0
bus_7075,5,0.0
bus_7075,6,0.0
bus_7075,7,0.0
bus_7075,8,0.0
bus_7075,9,0.0
bus_7075,10,0.0
bus_7075,11,0.0
bus_7075,12,0.0
bus_7075,13,0.0
bus_7075,14,0.0
bus_7075,15,0.0
bus_7075,16,0.0
bus_7075,17,0.0
bus_7075,18,0.0
bus_7075,19,0.0
bus_7075,20,0.0
bus_7075,21,0.0
bus_7075,22,0.0
bus_7075,23,0.0
bus_7075,24,0.0
bus_7084,1,0.0
bus_7084,2,0.0
bus_7084,3,0.0
bus_7084,4,0.0
bus_7084,5,0.0
bus_7084,6,0.0
bus_7084,7,0.0
bus_7084,8,0.0
bus_7084,9,0.0
bus_7084,10,0.0
bus_7084,11,0.0
bus_7084,12,0.0
bus_7084,13,0.0
bus_7084,14,0.0
bus_7084,15,0.0
bus_7084,16,0.0
bus_7084,17,0.0
bus_7084,18,0.0
bus_7084,19,0.0
bus_7084,20,0.0
bus_7084,21,0.0
bus_7084,22,0.0
bus_7084,23,0.0
bus_7084,24,0.0
bus_7091,1,0.0
bus_7091,2,0.0
bus_7091,3,0.0
bus_7091,4,0.0
bus_7091,5,0.0
bus_7091,6,0.0
bus_7091,7,0.0
bus_7091,8,0.0
bus_7091,9,0.0
bus_7091,10,0.0
bus_7091,11,0.0
bus_7091,12,0.0
bus_7091,13,0.0
bus_7091,14,0.0
bus_7091,15,0.0
bus_7091,16,0.0
bus_7091,17,0.0
bus_7091,18,0.0
bus_7091,19,0.0
bus_7091,20,0.0
bus_7091,21,0.0
bus_7091,22,0.0
bus_7091,23,0.0
bus_7091,24,0.0
bus_7098,1,0.0
bus_7098,2,0.0
bus_7098,3,0.0
bus_7098,4,0.0
bus_7098,5,0.0
bus_7098,6,0.0
bus_7098,7,0.0
bus_7098,8,0.0
bus_7098,9,0.0
bus_7098,10,0.0
bus_7098,11,0.0
bus_7098,12,0.0
bus_7098,13,0.0
bus_7098,14,0.0
bus_7098,15,0.0
bus_7098,16,0.0
bus_7098,17,0.0
bus_7098,18,0.0
bus_7098,19,0.0
bus_7098,20,0.0
bus_7098,21,0.0
bus_7098,22,0.0
bus_7098,23,0.0
bus_7098,24,0.0
bus_7101,1,0.0
bus_7101,2,0.0
bus_7101,3,0.0
bus_7101,4,0.0
bus_7101,5,0.0
bus_7101,6,0.0
bus_7101,7,0.0
bus_7101,8,0.0
bus_7101,9,0.0
bus_7101,10,0.0
bus_7101,11,0.0
bus_7101,12,0.0
bus_7101,13,0.0
bus_7101,14,0.0
bus_7101,15,0.0
bus_7101,16,0.0
bus_7101,17,0.0
bus_7101,18,0.0
bus_7101,19,0.0
bus_7101,20,0.0
bus_7101,21,0.0
bus_7101,22,0.0
bus_7101,23,0.0
bus_7101,24,0.0
bus_7102,1,0.0
bus_7102,2,0.0
bus_7102,3,0.0
bus_7102,4,0.0
bus_7102,5,0.0
bus_7102,6,0.0
bus_7102,7,0.0
bus_7102,8,0.0
bus_7102,9,0.0
bus_7102,10,0.0
bus_7102,11,0.0
bus_7102,12,0.0
bus_7102,13,0.0
bus_7102,14,0.0
bus_7102,15,0.0
bus_7102,16,0.0
bus_7102,17,0.0
bus_7102,18,0.0
bus_7102,19,0.0
bus_7102,20,0.0
bus_7102,21,0.0
bus_7102,22,0.0
bus_7102,23,0.0
bus_7102,24,0.0
bus_7118,1,0.0
bus_7118,2,0.0
bus_7118,3,0.0
bus_7118,4,0.0
bus_7118,5,0.0
bus_7118,6,0.0
bus_7118,7,0.0
bus_7118,8,0.0
bus_7118,9,0.0
bus_7118,10,0.0
bus_7118,11,0.0
bus_7118,12,0.0
bus_7118,13,0.0
bus_7118,14,0.0
bus_7118,15,0.0
bus_7118,16,0.0
bus_7118,17,0.0
bus_7118,18,0.0
bus_7118,19,0.0
bus_7118,20,0.0
bus_7118,21,0.0
bus_7118,22,0.0
bus_7118,23,0.0
bus_7118,24,0.0
bus_7124,1,0.0
bus_7124,2,0.0
bus_7124,3,0.0
bus_7124,4,0.0
bus_7124,5,0.0
bus_7124,6,0.0
bus_7124,7,0.0
bus_7124,8,0.0
bus_7124,9,0.0
bus_7124,10,0.0
bus_7124,11,0.0
bus_7124,12,0.0
bus_7124,13,0.0
bus_7124,14,0.0
bus_7124,15,0.0
bus_7124,16,0.0
bus_7124,17,0.0
bus_7124,18,0.0
bus_7124,19,0.0
bus_7124,20,0.0
bus_7124,21,0.0
bus_7124,22,0.0
bus_7124,23,0.0
bus_7124,24,0.0
bus_7127,1,0.0
bus_7127,2,0.0
bus_7127,3,0.0
bus_7127,4,0.0
bus_7127,5,0.0
bus_7127,6,0.0
bus_7127,7,0.0
bus_7127,8,0.0
bus_7127,9,0.0
bus_7127,10,0.0
bus_7127,11,0.0
bus_7127,12,0.0
bus_7127,13,0.0
bus_7127,14,0.0
bus_7127,15,0.0
bus_7127,16,0.0
bus_7127,17,0.0
bus_7127,18,0.0
bus_7127,19,0.0
bus_7127,20,0.0
bus_7127,21,0.0
bus_7127,22,0.0
bus_7127,23,0.0
bus_7127,24,0.0
bus_7138,1,0.0
bus_7138,2,0.0
bus_7138,3,0.0
bus_7138,4,0.0
bus_7138,5,0.0
bus_7138,6,0.0
bus_7138,7,0.0
bus_7138,8,0.0
bus_7138,9,0.0
bus_7138,10,0.0
bus_7138,11,0.0
bus_7138,12,0.0
bus_7138,13,0.0
bus_7138,14,0.0
bus_7138,15,0.0
bus_7138,16,0.0
bus_7138,17,0.0
bus_7138,18,0.0
bus_7138,19,0.0
bus_7138,20,0.0
bus_7138,21,0.0
bus_7138,22,0.0
bus_7138,23,0.0
bus_7138,24,0.0
bus_7145,1,0.0
bus_7145,2,0.0
bus_7145,3,0.0
bus_7145,4,0.0
bus_7145,5,0.0
bus_7145,6,0.0
bus_7145,7,0.0
bus_7145,8,0.0
bus_7145,9,0.0
bus_7145,10,0.0
bus_7145,11,0.0
bus_7145,12,0.0
bus_7145,13,0.0
bus_7145,14,0.0
bus_7145,15,0.0
bus_7145,16,0.0
bus_7145,17,0.0
bus_7145,18,0.0
bus_7145,19,0.0
bus_7145,20,0.0
bus_7145,21,0.0
bus_7145,22,0.0
bus_7145,23,0.0
bus_7145,24,0.0
bus_7157,1,0.0
bus_7157,2,0.0
bus_7157,3,0.0
bus_7157,4,0.0
bus_7157,5,0.0
bus_7157,6,0.0
bus_7157,7,0.0
bus_7157,8,0.0
bus_7157,9,0.0
bus_7157,10,0.0
bus_7157,11,0.0
bus_7157,12,0.0
bus_7157,13,0.0
bus_7157,14,0.0
bus_7157,15,0.0
bus_7157,16,0.0
bus_7157,17,0.0
bus_7157,18,0.0
bus_7157,19,0.0
bus_7157,20,0.0
bus_7157,21,0.0
bus_7157,22,0.0
bus_7157,23,0.0
bus_7157,24,0.0
bus_7170,1,0.0
bus_7170,2,0.0
bus_7170,3,0.0
bus_7170,4,0.0
bus_7170,5,0.0
bus_7170,6,0.0
bus_7170,7,0.0
bus_7170,8,0.0
bus_7170,9,0.0
bus_7170,10,0.0
bus_7170,11,0.0
bus_7170,12,0.0
bus_7170,13,0.0
bus_7170,14,0.0
bus_7170,15,0.0
bus_7170,16,0.0
bus_7170,17,0.0
bus_7170,18,0.0
bus_7170,19,0.0
bus_7170,20,0.0
bus_7170,21,0.0
bus_7170,22,0.0
bus_7170,23,0.0
bus_7170,24,0.0
bus_7173,1,0.0
bus_7173,2,0.0
bus_7173,3,0.0
bus_7173,4,0.0
bus_7173,5,0.0
bus_7173,6,0.0
bus_7173,7,0.0
bus_7173,8,0.0
bus_7173,9,0.0
bus_7173,10,0.0
bus_7173,11,0.0
bus_7173,12,0.0
bus_7173,13,0.0
bus_7173,14,0.0
bus_7173,15,0.0
bus_7173,16,0.0
bus_7173,17,0.0
bus_7173,18,0.0
bus_7173,19,0.0
bus_7173,20,0.0
bus_7173,21,0.0
bus_7173,22,0.0
bus_7173,23,0.0
bus_7173,24,0.0
bus_7174,1,0.0
bus_7174,2,0.0
bus_7174,3,0.0
bus_7174,4,0.0
bus_7174,5,0.0
bus_7174,6,0.0
bus_7174,7,0.0
bus_7174,8,0.0
bus_7174,9,0.0
bus_7174,10,0.0
bus_7174,11,0.0
bus_7174,12,0.0
bus_7174,13,0.0
bus_7174,14,0.0
bus_7174,15,0.0
bus_7174,16,0.0
bus_7174,17,0.0
bus_7174,18,0.0
bus_7174,19,0.0
bus_7174,20,0.0
bus_7174,21,0.0
bus_7174,22,0.0
bus_7174,23,0.0
bus_7174,24,0.0
bus_7177,1,0.0
bus_7177,2,0.0
bus_7177,3,0.0
bus_7177,4,0.0
bus_7177,5,0.0
bus_7177,6,0.0
bus_7177,7,0.0
bus_7177,8,0.0
bus_7177,9,0.0
bus_7177,10,0.0
bus_7177,11,0.0
bus_7177,12,0.0
bus_7177,13,0.0
bus_7177,14,0.0
bus_7177,15,0.0
bus_7177,16,0.0
bus_7177,17,0.0
bus_7177,18,0.0
bus_7177,19,0.0
bus_7177,20,0.0
bus_7177,21,0.0
bus_7177,22,0.0
bus_7177,23,0.0
bus_7177,24,0.0
bus_7178,1,0.0
bus_7178,2,0.0
bus_7178,3,0.0
bus_7178,4,0.0
bus_7178,5,0.0
bus_7178,6,0.0
bus_7178,7,0.0
bus_7178,8,0.0
bus_7178,9,0.0
bus_7178,10,0.0
bus_7178,11,0.0
bus_7178,12,0.0
bus_7178,13,0.0
bus_7178,14,0.0
bus_7178,15,0.0
bus_7178,16,0.0
bus_7178,17,0.0
bus_7178,18,0.0
bus_7178,19,0.0
bus_7178,20,0.0
bus_7178,21,0.0
bus_7178,22,0.0
bus_7178,23,0.0
bus_7178,24,0.0
bus_7181,1,0.0
bus_7181,2,0.0
bus_7181,3,0.0
bus_7181,4,0.0
bus_7181,5,0.0
bus_7181,6,0.0
bus_7181,7,0.0
bus_7181,8,0.0
bus_7181,9,0.0
bus_7181,10,0.0
bus_7181,11,0.0
bus_7181,12,0.0
bus_7181,13,0.0
bus_7181,14,0.0
bus_7181,15,0.0
bus_7181,16,0.0
bus_7181,17,0.0
bus_7181,18,0.0
bus_7181,19,0.0
bus_7181,20,0.0
bus_7181,21,0.0
bus_7181,22,0.0
bus_7181,23,0.0
bus_7181,24,0.0
bus_7185,1,0.0
bus_7185,2,0.0
bus_7185,3,0.0
bus_7185,4,0.0
bus_7185,5,0.0
bus_7185,6,0.0
bus_7185,7,0.0
bus_7185,8,0.0
bus_7185,9,0.0
bus_7185,10,0.0
bus_7185,11,0.0
bus_7185,12,0.0
bus_7185,13,0.0
bus_7185,14,0.0
bus_7185,15,0.0
bus_7185,16,0.0
bus_7185,17,0.0
bus_7185,18,0.0
bus_7185,19,0.0
bus_7185,20,0.0
bus_7185,21,0.0
bus_7185,22,0.0
bus_7185,23,0.0
bus_7185,24,0.0
bus_7201,1,0.0
bus_7201,2,0.0
bus_7201,3,0.0
bus_7201,4,0.0
bus_7201,5,0.0
bus_7201,6,0.0
bus_7201,7,0.0
bus_7201,8,0.0
bus_7201,9,0.0
bus_7201,10,0.0
bus_7201,11,0.0
bus_7201,12,0.0
bus_7201,13,0.0
bus_7201,14,0.0
bus_7201,15,0.0
bus_7201,16,0.0
bus_7201,17,0.0
bus_7201,18,0.0
bus_7201,19,0.0
bus_7201,20,0.0
bus_7201,21,0.0
bus_7201,22,0.0
bus_7201,23,0.0
bus_7201,24,0.0
bus_7208,1,0.0
bus_7208,2,0.0
bus_7208,3,0.0
bus_7208,4,0.0
bus_7208,5,0.0
bus_7208,6,0.0
bus_7208,7,0.0
bus_7208,8,0.0
bus_7208,9,0.0
bus_7208,10,0.0
bus_7208,11,0.0
bus_7208,12,0.0
bus_7208,13,0.0
bus_7208,14,0.0
bus_7208,15,0.0
bus_7208,16,0.0
bus_7208,17,0.0
bus_7208,18,0.0
bus_7208,19,0.0
bus_7208,20,0.0
bus_7208,21,0.0
bus_7208,22,0.0
bus_7208,23,0.0
bus_7208,24,0.0
bus_7221,1,0.0
bus_7221,2,0.0
bus_7221,3,0.0
bus_7221,4,0.0
bus_7221,5,0.0
bus_7221,6,0.0
bus_7221,7,0.0
bus_7221,8,0.0
bus_7221,9,0.0
bus_7221,10,0.0
bus_7221,11,0.0
bus_7221,12,0.0
bus_7221,13,0.0
bus_7221,14,0.0
bus_7221,15,0.0
bus_7221,16,0.0
bus_7221,17,0.0
bus_7221,18,0.0
bus_7221,19,0.0
bus_7221,20,0.0
bus_7221,21,0.0
bus_7221,22,0.0
bus_7221,23,0.0
bus_7221,24,0.0
bus_7225,1,0.0
bus_7225,2,0.0
bus_7225,3,0.0
bus_7225,4,0.0
bus_7225,5,0.0
bus_7225,6,0.0
bus_7225,7,0.0
bus_7225,8,0.0
bus_7225,9,0.0
bus_7225,10,0.0
bus_7225,11,0.0
bus_7225,12,0.0
bus_7225,13,0.0
bus_7225,14,0.0
bus_7225,15,0.0
bus_7225,16,0.0
bus_7225,17,0.0
bus_7225,18,0.0
