EIA_ID,plant,state,bal_auth,week,mean,max,min
3581.0,Abbott TP 3,TX,ERCO,16.0,1.5535525750544374,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,17.0,2.7753916711004702,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,18.0,1.3710428694584489,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,19.0,2.8,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,20.0,2.336054266041568,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,21.0,1.7696617985207137,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,22.0,1.238468249264853,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,23.0,1.3489702756260131,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,24.0,1.2413396685281932,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,25.0,1.5673066500244488,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,26.0,1.08758165838845,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,27.0,2.3487194598424472,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,28.0,2.1521374706977388,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,29.0,2.0132112693050197,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,30.0,1.820664428778268,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,31.0,1.4018866934493162,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,32.0,1.0294351222156517,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,33.0,0.904931677357519,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,34.0,0.8382887545911327,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,35.0,0.8298507617860864,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,36.0,0.9913619449351094,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,37.0,0.9871301145703,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,38.0,1.0367984393783272,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,39.0,1.0363529835504526,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,40.0,0.916859393231494,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,41.0,0.8277599261588335,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,42.0,0.850160645810039,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,43.0,0.854427449553126,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,44.0,1.1382137581845253,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,45.0,0.8978573710768106,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,46.0,0.8645658022645571,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,47.0,0.8775576339961682,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,48.0,0.8592878706235902,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,49.0,0.705760224932885,2.8,0.0
3581.0,Abbott TP 3,TX,ERCO,50.0,0.7079333378945447,2.8,0.0
