UnitID,AliasID,CommercialDT_grp,ID_SK,NERCID_AliasID,RatingMW_grp,RegionCode,StateName,UnitRetireDT_grp,UnitTimeZoneCode,UnitTypeCode,UnitTypeCodeDesc,RatingMW_BrochureGroup
5198,0xC7B1BCDC6BE3D46C5D777250C4BC5321,1,16986,0xF2A07F87CF48187321AB0C1EE7A73800,1,MRO,Iowa,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
5211,0x2C0948A5B929ED8B80967CBE6120A0E9,1,16999,0xF2A07F87CF48187321AB0C1EE7A73800,3,MRO,Iowa,,CPT,100,Fossil-Steam,400-599
6010,0x15588019F401A2EDA88367D26D0EFC28,1,17043,0xF920BF85367AC5CE062E6B40435ED1FD,1,MRO,Nebraska,,CPT,100,Fossil-Steam,<100
6017,0xDAD5F5F6EBF3C1C291A22C727124B30A,1,17050,0xF920BF85367AC5CE062E6B40435ED1FD,3,MRO,Nebraska,Retired,CPT,200,Nuclear,<1000
7959,0x5C8013F0B9516E623176B2AF27D90534,1,17094,0x5818659E035F675B37279D80A51F6DC1,2,MRO,Texas,,CPT,100,Fossil-Steam,100-199
7961,0x7572C9D453E0FA202CFCBC96F998D657,1,17096,0x5818659E035F675B37279D80A51F6DC1,3,MRO,Texas,,CPT,100,Fossil-Steam,200-299
8010,0x37884EB2062E0657685218E7E424FFEC,1,17115,0xB4C414D761D0E4A2AEDC0E00D5B3FE81,2,MRO,Kansas,,CPT,100,Fossil-Steam,100-199
8567,0xAA39D6142785A2F750CCD995BE5A41BF,1,17124,0x43D968509D15548A63BBFF90D51E42DF,2,MRO,Missouri,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
9071,0xD1CF9B01AE0E08E597F82A7CFDE2AFF9,1,17135,0xDA7AEE858A7BC90C74F34BB065BCE214,1,MRO,Oklahoma,,CPT,500,Pumped Storage/Hydro,30+
9091,0x3BB714FAA4AFC2D03776D9D210CC2158,1,17155,0xDA7AEE858A7BC90C74F34BB065BCE214,1,MRO,Oklahoma,,CPT,500,Pumped Storage/Hydro,30+
9101,0xCED51A151EA22EB018072528D2A76FF8,1,17165,0xDA7AEE858A7BC90C74F34BB065BCE214,1,MRO,Oklahoma,,CPT,500,Pumped Storage/Hydro,<30
9114,0x902DC508ABBEF695ED215AB956885194,1,17178,0x2963F3F4BF69D59AA01B62EB4FE8323A,1,MRO,Missouri,,CPT,500,Pumped Storage/Hydro,30+
9848,0x0A1A276082403C85C1CE97222FF3F6C3,4,17250,0x66021E18026EBEEB374C86005C7CC704,1,MRO,Oklahoma,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
11393,0x448D8E565CB73E0BA4F9425B28B66BD6,5,17371,0x5818659E035F675B37279D80A51F6DC1,2,MRO,Texas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
11948,0xA05B23C641D0CCA9596D8D97789128FA,1,17389,0x7D6DDE53734C8ABAE6F97DE23A4BA091,1,MRO,Kansas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
12140,0xF37484FDBD4EB070191D2D96B6E7DB68,4,17407,0x15CCF2730C8FBFAC207793AFA2386DE6,3,MRO,Texas,,CST,860,Co-generator Block ,All
2562,0xE1B7005E51F89647C8FE475EAF466EA8,1,17427,0x7E2A1071640F863D8C2F1D5FE99CA3AE,1,RFC,Indiana,Retired,EPT,100,Fossil-Steam,<100
2593,0xF118EA7E60903BA7E74A13739217CFBF,2,17438,0x7E2A1071640F863D8C2F1D5FE99CA3AE,2,RFC,Indiana,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
2648,0x73D52477D58EF3C987820B82A6175BC9,4,17467,0x7E2A1071640F863D8C2F1D5FE99CA3AE,1,RFC,Ohio,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5919,0xA60640020DA24CE925775FDC00C3CE67,4,17628,0x030DF761E2E4FE5222A6887884895A2A,2,SERC,Louisiana,,CPT,851,CC GT units ,All
7463,0xD9AC119BAB9304493C8F33A7C4133C78,4,17693,0x6ABA6F31BB456000200DE3714A1017DC,2,MRO,Michigan,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
12019,0x9A2C2532E6161EA02C1926BD5D85FCDB,4,17700,0x6ABA6F31BB456000200DE3714A1017DC,1,RFC,Michigan,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7741,0x4009A9433949BEC93C3C800B5A331299,1,17705,0x400948B5B034A811521BA5B2B7228575,3,SERC,Mississippi,Retired,CPT,100,Fossil-Steam,200-299
11059,0x2CAFB29E13377B2114A9BBFD5FFD8D84,1,17779,0x9CD60AD28DAE5D947A1EE560A551EEBF,1,SERC,Missouri,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
1558,0x9A82230406EDEA6FE282447C6D4F036B,3,1399,0xD0C8C05122AEF1ED2DCF77BC3CB1E8E3,1,WECC,California,,PPT,830,Geothermal,All
1711,0x818250F1BDE410B99FEE93F05E91D340,1,1550,0x5967F80A0B5CBF7817E63C8F228F5885,1,RFC,New Jersey,Retired,EPT,100,Fossil-Steam,<100
1772,0x882C15E58E85325958C2B58DEBEFCA36,4,1606,0xE9FC307294CA49FD97448C0374D3E0E4,2,WECC,Colorado,,MST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
1804,0x8D7ECDE95A82FB4DC79CA765146BD967,4,1638,0x6CC515F621F77FC6BDB4506CEA17605B,1,RFC,Virginia,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
1829,0xBD4084BC4FB557E1F1BF4E51220D313E,1,1663,0x149FFC0560234B841E64D8AB691EC02D,1,NPCC,Connecticut,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
1870,0x94954D4AD8F8F745418C21AB4FA4B7D3,1,1704,0x265CE71C07CEDB59F8D6BA42BE512D5B,2,NPCC,New York,,EPT,100,Fossil-Steam,100-199
2075,0xEE98DBCE95785AE382CFB73D7CD5377B,1,1907,0xE9B615A8945EF1A4D3C06CF789DC050E,1,RFC,Maryland,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
2214,0x5F94920144C0A4B91AE340EF8792979F,4,2035,0x353F43A60B51AF21A7048CB07CED47E4,2,SERC,Texas,,CPT,851,CC GT units ,All
2256,0x379C5CF24710285BE5313C878D588701,3,2073,0x5CA766D503B1F396FD456787D7146075,3,WECC,California,,PST,850,Combined Cycle Block,All
2278,0x36E1F75FCB23A5B28AD15D2770CAC360,1,2080,0xDC79758D8227B89C7D3B37F94C0559D7,1,MRO,Wisconsin,,CPT,500,Pumped Storage/Hydro,<30
2571,0x73B89DC63EB805464CFF153AAF74F3B0,1,2360,0x7E2A1071640F863D8C2F1D5FE99CA3AE,2,RFC,Ohio,Retired,EPT,100,Fossil-Steam,100-199
8169,0x459E1188BFFC048F1362CDE219E4E374,1,7327,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
8175,0xDAC8F82321749C9D360CDE2780520A98,1,7333,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
8178,0x092C2EFA8828062DE61C4FDCDC320E14,1,7336,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8185,0x08DFF23405122FAE7EA8A8ED6DC043CE,3,7343,0xD3E3BDBE360C63F3E927FFE438357FAC,2,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8186,0x91D9058E0362493679A8FBAFC141F2EA,1,7344,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Alabama,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8198,0xA8B546D59536D394678DEB5A5B3F6013,1,7356,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8204,0x45213FBC282EB1EE082984A0D62B129D,4,7362,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8205,0xA17F079065D298DBE3D855C802E36426,1,7363,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8208,0xF290AC1BC2206C418FA75D437FCB2838,1,7366,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8235,0x4F58FFD83F66241B3F743A1D9C235134,4,7393,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8241,0xA08B5B45D0C0DCB649269B3804F87CAE,4,7399,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Kentucky,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8244,0x116FB44DF0A091504C9EFA17C6DB21F0,4,7402,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Kentucky,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8248,0x1EB9B296F39B082E7EEEF01FB076436E,4,7406,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Kentucky,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8252,0x4BDE3F1ECD0685EA148A616881B595C1,1,7410,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,500,Pumped Storage/Hydro,30+
8328,0x76F552D914D604BD401FACC781A714E2,1,7486,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Alabama,,EPT,500,Pumped Storage/Hydro,30+
8374,0x63BA2A9692577C1CAF7B0B72A2A807CC,1,7532,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Alabama,,EPT,500,Pumped Storage/Hydro,<30
8386,0x88EC81252889C4373DC0E0BD88FB5469,1,7544,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Alabama,,EPT,500,Pumped Storage/Hydro,30+
8397,0x2ADA546AB6EE2BD6A1060089797FC3A7,1,7555,0xD3E3BDBE360C63F3E927FFE438357FAC,2,SERC,Kentucky,,EPT,100,Fossil-Steam,100-199
8413,0xD431C4DCB9052547473A8FBAE6C412A2,1,7571,0xD3E3BDBE360C63F3E927FFE438357FAC,3,SERC,Tennessee,,EPT,100,Fossil-Steam,200-299
8414,0x26B1FAADAC823DB27FA6BE987855976B,1,7572,0xD3E3BDBE360C63F3E927FFE438357FAC,2,SERC,Kentucky,,EPT,100,Fossil-Steam,100-199
8744,0x05B845A4836A50DBE46EC0ED0827C52A,1,7875,0x54E1ED7854328AB3AEF0A7FD00F77257,1,WECC,Arizona,,GMT,500,Pumped Storage/Hydro,30+
8764,0x72019E9A759A7CFF65342E0363F3A65C,1,7895,0x54E1ED7854328AB3AEF0A7FD00F77257,1,WECC,Wyoming,,PPT,500,Pumped Storage/Hydro,30+
8794,0x41A2FF1F86CA321DACDEF37D4FA6CAF7,1,7925,0x54E1ED7854328AB3AEF0A7FD00F77257,3,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
8818,0x8D6439F2742A35699F95B3304B50C1FB,1,7949,0x54E1ED7854328AB3AEF0A7FD00F77257,2,WECC,Arizona,,GMT,500,Pumped Storage/Hydro,30+
8827,0xC6A7E2F21AC67E44A36DA8293526FD7C,1,7958,0x54E1ED7854328AB3AEF0A7FD00F77257,2,WECC,Nevada,,GMT,500,Pumped Storage/Hydro,30+
9258,0x5EA8553917D6E622962E796410BFC039,3,8382,0xC6181316268F15B45353A43A903654D3,2,SERC,Virginia,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
9480,0x46123C0B979D4A40C35C94F7E51A1844,1,8599,0x039386647F44BC49D31ACC98C07983BB,2,RFC,Wisconsin,,CPT,810,Multi-boiler/Multi-turbine,All
9131,0x93F9199E5721DE3510E0E02DA32AC2E1,1,16324,0xE42E3CE16BC82F0E9474C95A2B275104,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
10558,0xBBF8A67BD13AECDC8767CCA3A25EA548,2,16365,0x90403BCE546237211A830BCDE9954F85,1,SERC,South Carolina,,EPT,500,Pumped Storage/Hydro,<30
10577,0x883207BF7B75FD6DDEFDD2C3A25BB224,1,16381,0x35E25816ED8B723D583EF1306CAA65ED,1,SERC,Alabama,,EPT,500,Pumped Storage/Hydro,<30
10590,0x4424508BA79C457477A6E6593CB69BFC,1,16392,0x35E25816ED8B723D583EF1306CAA65ED,1,SERC,Georgia,,EPT,500,Pumped Storage/Hydro,30+
10633,0xE7957A186B859665F2E75CB2136087EF,1,16414,0x723525AA83B14AB8F57A0727B84E5407,1,SERC,Virginia,,EPT,500,Pumped Storage/Hydro,30+
10660,0xD188DB2D7511DC1F44248EF2E4D7A176,1,16425,0x2B44A3F5F99250E9F62A1181149429A4,1,SERC,Texas,,CPT,500,Pumped Storage/Hydro,30+
8927,0x671E0F82922C6AE0A7516AD43640800B,1,16490,0xB7468ED19D8990B8134C07E71710206E,1,MRO,South Dakota,,CPT,500,Pumped Storage/Hydro,30+
12374,0x1728978E7A33E53512525F5CE41DC55A,5,16679,0xD3E3BDBE360C63F3E927FFE438357FAC,3,SERC,Tennessee,,CPT,851,CC GT units ,All
2965,0xEE25CC1299CAF5AB8BCABAEBA959AC41,1,16891,0x53561B76F369CF1A9078EBB86BA57B02,3,SERC,Texas,,EPT,100,Fossil-Steam,400-599
2968,0x8587C420F00F06C62639AA6BAE8EA672,1,16894,0x53561B76F369CF1A9078EBB86BA57B02,3,SERC,Louisiana,Retired,EPT,100,Fossil-Steam,400-599
2984,0x6C1155ADD3F392ACF1C0FF3924E0D75F,1,16910,0x53561B76F369CF1A9078EBB86BA57B02,3,SERC,Louisiana,,EPT,100,Fossil-Steam,600-799
3010,0x2B69F2E81CC22760EAD0489D372CDA72,1,16936,0x53561B76F369CF1A9078EBB86BA57B02,2,SERC,Mississippi,Retired,CPT,100,Fossil-Steam,100-199
5200,0xCBA923EAB6D83E50E0272F748F84B9AC,1,16988,0xF2A07F87CF48187321AB0C1EE7A73800,1,MRO,Iowa,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
5201,0xD604E5671F7A72446938494D6F62360B,1,16989,0xF2A07F87CF48187321AB0C1EE7A73800,1,MRO,Iowa,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
5202,0xF0C11316DBF99EEFC9B1C6B9018F6759,1,16990,0xF2A07F87CF48187321AB0C1EE7A73800,1,MRO,Iowa,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
5207,0xCE75D43EF19CC5DA6BBC9A49E752BB2E,4,16995,0xF2A07F87CF48187321AB0C1EE7A73800,2,MRO,Iowa,,CPT,851,CC GT units ,All
6011,0x040878DBE59076053AE27681EE42F6E9,1,17044,0xF920BF85367AC5CE062E6B40435ED1FD,2,MRO,Nebraska,,CPT,100,Fossil-Steam,100-199
6020,0x0BC16EE236BD8F3BC858E18F31BE96BA,1,17053,0xF920BF85367AC5CE062E6B40435ED1FD,1,MRO,Nebraska,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7971,0x391D84E6378D8A29B1911A144F7E00CC,1,17106,0x5818659E035F675B37279D80A51F6DC1,1,MRO,Texas,Retired,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
8011,0xC565EA89503DF8265181FD8DE24C8867,1,17116,0xB4C414D761D0E4A2AEDC0E00D5B3FE81,2,MRO,Kansas,,CPT,100,Fossil-Steam,100-199
9068,0xBBD92B0AC089E64E502249978D7A88E7,1,17132,0x2963F3F4BF69D59AA01B62EB4FE8323A,1,MRO,Arkansas,,CPT,500,Pumped Storage/Hydro,30+
9074,0x0D58DE8D44705F616A8BB240CF574473,1,17138,0x2963F3F4BF69D59AA01B62EB4FE8323A,1,MRO,Arkansas,,CPT,500,Pumped Storage/Hydro,30+
9076,0x7A2970B95D2B05B69056A63B04C393E5,1,17140,0x2963F3F4BF69D59AA01B62EB4FE8323A,1,MRO,Arkansas,,CPT,500,Pumped Storage/Hydro,30+
9087,0x0FD033D1C57946D6B2AE3639B17071C4,1,17151,0xDA7AEE858A7BC90C74F34BB065BCE214,1,MRO,Texas,,CPT,500,Pumped Storage/Hydro,30+
3062,0x7A19F1A2813C8A28BDA44786E181E92A,1,2820,0x2A9149DF2485259EFA61358B70AA7651,1,NPCC,New York,,EPT,500,Pumped Storage/Hydro,30+
5926,0xB2B2D021485F4038E0D784868D4687DE,4,22314,0xE8E5E322646F435388EEEE255A077D67,2,TRE,Texas,,CPT,851,CC GT units ,All
12126,0xB3A75FF433CCCA56564B2CB599407EC8,5,22504,0x270365CEB033D2415DEB81475D29579D,2,WECC,California,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7412,0xB6BDD4A1FFE917871BF0D89F7A905366,1,22528,0x887E26AD8EE771D58656E57CC6217DC2,2,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
7420,0x23CA60AE77ACEAFA24E26EF058472A82,1,22536,0x887E26AD8EE771D58656E57CC6217DC2,2,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
10307,0x32570550A26647DAC771ABCA0DB91D00,1,22579,0xC1B6BA98FA41EA9E18D5578833B44E03,1,SERC,Louisiana,,CPT,861,CoG GT units,All
10308,0xD9CAC94C45BEB16BE8C2AF104D057505,1,22580,0xC1B6BA98FA41EA9E18D5578833B44E03,1,SERC,Louisiana,,CPT,862,CoG steam units ,All
9190,0x750EDB10B64247799D91A8B3DA2E4539,1,22667,0xC6181316268F15B45353A43A903654D3,3,SERC,Virginia,Retired,EPT,100,Fossil-Steam,200-299
9214,0x4230B72CD9A42C3DCE1DE2047FBF9A2E,3,22671,0xC6181316268F15B45353A43A903654D3,1,SERC,Virginia,Retired,EPT,100,Fossil-Steam,<100
1337,0x241A2F10E82D4A9470C34715D060D032,4,22776,0x0E5174DF8B8FDFF3A3B4A6DA534C4D23,2,SERC,Alabama,,EPT,851,CC GT units ,All
10239,0xBA57B8F303464B1832D8A054908B85BE,4,22874,0x0E5174DF8B8FDFF3A3B4A6DA534C4D23,3,SERC,Mississippi,,CPT,650,Fluidized Bed,All
11838,0x2F4AC96381133E73887BE89B06B0A4ED,5,22893,0x0E5174DF8B8FDFF3A3B4A6DA534C4D23,3,RFC,New Jersey,,EPT,100,Fossil-Steam,300-399
11861,0x425E45C58AA5C181C68E3EB3C4E5A9D0,1,22898,0x0E5174DF8B8FDFF3A3B4A6DA534C4D23,1,WECC,Montana,,MPT,500,Pumped Storage/Hydro,30+
12082,0x919EC3D33BFDCE5CD1EDC09F7AB6A573,3,22944,0x0E5174DF8B8FDFF3A3B4A6DA534C4D23,2,NPCC,Connecticut,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
2519,0x1F1E00F797EC05DCEF24FB16137E0888,4,23081,0xB2E0F11027E5BED71F0A7522909A82E5,1,SERC,South Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
2522,0x3B67EB3F810022E8ACA9829024F450A0,4,23084,0xB2E0F11027E5BED71F0A7522909A82E5,1,SERC,South Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
2532,0xDED877EF6942BB5A5ED5B0AF5C2946A8,3,23094,0xB2E0F11027E5BED71F0A7522909A82E5,2,SERC,North Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
3422,0x9690F9955650CD918B4FEBFC56D06D74,1,23248,0x39982493D9FB18123C9681E44EB7937F,3,RFC,Pennsylvania,Retired,EPT,200,Nuclear,<1000
12579,0xAF054593AE09E8AE3F43610CA453462D,6,23262,0x58011925B03CA8A2602637CAFAE6BB4A,3,WECC,California,,PST,851,CC GT units ,All
6892,0x8FD4DEFE8FA14646EE242249B3CA5369,1,23395,0x130F4ACA875648F7E59A087F3EB2EC48,1,RFC,Pennsylvania,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
7449,0x50BEB2D98C642F9FA110583055A00402,1,23399,0x9167F84A90F66D7615956F163A8DE554,2,RFC,New Jersey,Retired,EPT,100,Fossil-Steam,100-199
2381,0x7BBFA1A39EDB6409EF154494A87747E4,1,23403,0xC1CCB8683F8896C48DFD6B16D2B70F73,1,RFC,Ohio,Retired,EPT,100,Fossil-Steam,<100
3495,0x944548C64240579C3056728C374267BF,1,23621,0x29322890849ED8BE750C6554C1BBDD64,3,RFC,Pennsylvania,Retired,EPT,100,Fossil-Steam,800+
3497,0x8774C3D885D5C4D94930D8BC9E30D307,2,23623,0x29322890849ED8BE750C6554C1BBDD64,3,RFC,Pennsylvania,Retired,EPT,100,Fossil-Steam,800+
2106,0xD1AD4A2D65BB1C4C68245D713E0596FC,1,23625,0xF2FD36AEEB37B9F073DD2C54A331ACE3,2,RFC,Michigan,Retired,EPT,100,Fossil-Steam,100-199
2125,0x4CF142795B99E2FF15B62FD9C0A04209,4,23643,0xF2FD36AEEB37B9F073DD2C54A331ACE3,2,RFC,Illinois,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
2139,0x065F07BD27B8B0954ADDA27DB30AB8E4,1,23657,0xF2FD36AEEB37B9F073DD2C54A331ACE3,1,RFC,Michigan,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
4660,0x797DC716DFC9250A59F6FFD9E86FF724,4,23708,0xF2FD36AEEB37B9F073DD2C54A331ACE3,3,RFC,Michigan,,EPT,850,Combined Cycle Block,All
8056,0x225954861A79BE5A95135DCA26BC941D,1,23802,0x99CCD17982D9BF312E3C9F1C897C943C,3,SERC,Florida,Retired,EPT,100,Fossil-Steam,400-599
11643,0x13B1DA6F9FEE0231BFDE5CAFB06C370C,5,10531,0x6C905343540DF06A7099C189D456787D,3,SERC,North Carolina,,EPT,851,CC GT units ,All
11644,0x3ACF5CEE5189404529AA9A608E1C4E06,5,10532,0x6C905343540DF06A7099C189D456787D,3,SERC,North Carolina,,EPT,852,CC steam units,All
11796,0x72B91EF48BCCE6F315840537FF691CB4,5,10679,0x9D6BEBB597D41C993F6E615048008A30,2,WECC,Utah,,MPT,851,CC GT units ,All
11999,0x614F2A7455221AB67BFC8AE96BFA3247,5,10869,0x59214CDC259F403026C96F9A082A937B,2,WECC,Colorado,,MPT,851,CC GT units ,All
12096,0x52EE03D082617092B6248606B83202F1,5,10966,0x070BAD3E02CC22523CB09BCFA77A410F,1,RFC,Pennsylvania,,EPT,500,Pumped Storage/Hydro,30+
9456,0xC1D975D456921AC29717949C0F0C3CC1,1,11078,0x039386647F44BC49D31ACC98C07983BB,1,RFC,Wisconsin,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
2898,0xDFD8F1D660A0A3A9AB31D87CCF537894,3,11105,0x56DB52911B7251234A1C30BEB3758071,2,RFC,Illinois,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10238,0x9F8565C4AB0540DAE589EA7F7A3A1564,4,11112,0x56DB52911B7251234A1C30BEB3758071,2,RFC,Illinois,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
9466,0xDF364754F15E7179CB1CE5E3348244DE,1,11219,0x50D67D47DFFF6E652F5089101875D7B6,1,RFC,Wisconsin,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
4157,0xA0C4EE243E52B58C2D1C7695949DE7FA,1,25389,0x4D6D92662B3698BA298F70E920E6A818,1,SERC,Georgia,Retired,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
4050,0x60BEEC1C5724B76490B8BF92A767BF1B,1,25863,0x4D6D92662B3698BA298F70E920E6A818,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
4161,0x7F1D8E9B9E19A1718C8BBB0CD36516E7,3,25920,0x4D6D92662B3698BA298F70E920E6A818,2,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
3992,0x3C8A89FDAB0CFBCD390DB47D33657FBB,5,25927,0x4D6D92662B3698BA298F70E920E6A818,3,SERC,Georgia,,CPT,850,Combined Cycle Block,All
6302,0x8915692E9DC380A0BB40EF383565CBA5,1,25998,0x91736701F16E01DF5E01CA61556ECD70,3,SERC,Florida,,EST,100,Fossil-Steam,200-299
12414,0x20C738F872E1D60F3B706E70D005FB85,3,26041,0x66ADC2262E6FF15E1919B7ADF5DB7225,2,NPCC,Rhode Island,Retired,EPT,800,Miscellaneous,All
12415,0x45C98A800865F795D8E0BB771E966B0E,3,26046,0x66ADC2262E6FF15E1919B7ADF5DB7225,1,NPCC,Rhode Island,Retired,EPT,800,Miscellaneous,All
1253,0xB33D7DC71A94CC6B7F80B833E0238A2C,1,26090,0x8F52B6942D5CB9C182DA4E80E5FE6331,1,WECC,California,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
715,0x0A6EE7B50A94BD3A9C3E8D6C5E31FEF8,1,26196,0x29E2C723CC68EC1DC3B11B63E172BE98,2,WECC,New Mexico,Retired,MST,100,Fossil-Steam,100-199
730,0x4C1F309C75D187B6CDE0E042398C887A,1,26211,0x29E2C723CC68EC1DC3B11B63E172BE98,1,WECC,Arizona,,MST,100,Fossil-Steam,<100
743,0x171D6C2F7F350AE56E54BCF970A3A81C,1,26224,0x29E2C723CC68EC1DC3B11B63E172BE98,1,WECC,Arizona,,MST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
774,0xDF91CCD7DCF0235800E8B74F3728CA0F,3,26255,0x29E2C723CC68EC1DC3B11B63E172BE98,1,WECC,Arizona,,MST,850,Combined Cycle Block,All
12668,0xD41417703F113DA7D049A9194E62EA7A,1,26324,0x278F9C1469A1D96A7C00E837AD163E31,1,MRO,Nebraska,,CPT,500,Pumped Storage/Hydro,<30
4054,0xC1313B6D18D660FD9212C85285D32CCE,1,25867,0x4D6D92662B3698BA298F70E920E6A818,1,SERC,Georgia,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
7927,0x0940D6DE33E6B902D0B4364D9D93D59F,4,25985,0x5BD834E63761903B666CBBF961386C5B,3,SERC,Alabama,,CPT,850,Combined Cycle Block,All
7928,0x205A5982B5074D65F1DF43BEEB20C417,4,25986,0x5BD834E63761903B666CBBF961386C5B,3,SERC,Georgia,,CPT,850,Combined Cycle Block,All
5267,0xD4DB3974912B7E923314783A8BE4F2B4,1,26077,0xE45673082C83B4124005C54A93ABC8E5,1,SERC,Mississippi,Retired,CPT,100,Fossil-Steam,<100
5269,0xB4431D5A3BAABC47F6582C98BD697868,1,26079,0xE45673082C83B4124005C54A93ABC8E5,1,SERC,Mississippi,Retired,CPT,100,Fossil-Steam,<100
726,0x952A3C04B3A58D24A2373E27FF35C349,1,26207,0x29E2C723CC68EC1DC3B11B63E172BE98,2,WECC,Arizona,Retired,MST,100,Fossil-Steam,100-199
754,0x60903A1B895BDF7C40A7BBBE39835518,4,26235,0x29E2C723CC68EC1DC3B11B63E172BE98,2,WECC,Arizona,,MST,851,CC GT units ,All
755,0xD9F55CC98E798F38A71FCC63E7F4AF8A,4,26236,0x29E2C723CC68EC1DC3B11B63E172BE98,2,WECC,Arizona,,MST,851,CC GT units ,All
