Bus,Time,Value
bus_54443,5,32.339275663687566
bus_54443,6,32.44979152234889
bus_54443,7,32.45532124809299
bus_54443,8,32.468964588654856
bus_54443,9,32.49763431407154
bus_54443,10,32.505530151375126
bus_54443,11,32.58901789030361
bus_54443,12,32.63409499084669
bus_54443,13,32.69282966356568
bus_54443,14,32.69282966356572
bus_54443,15,32.692829663565746
bus_54443,16,32.69282966356568
bus_54443,17,32.70081411516787
bus_54443,18,32.862360790639514
bus_54443,19,32.90027904186587
bus_54443,20,32.90027904186582
bus_54443,21,32.90027904186563
bus_54443,22,32.86236079063886
bus_54443,23,32.761199068612896
bus_54443,24,32.700814115165436
bus_54473,1,32.333615758039315
bus_54473,2,32.080080181809564
bus_54473,3,32.08008018180964
bus_54473,4,32.33361575803939
bus_54473,5,32.33565024668559
bus_54473,6,32.44615371205733
bus_54473,7,32.45547194426455
bus_54473,8,32.46896458865487
bus_54473,9,32.49763431407157
bus_54473,10,32.50553015137513
bus_54473,11,32.589017890303516
bus_54473,12,32.63409499084669
bus_54473,13,32.69282966356572
bus_54473,14,32.69282966356582
bus_54473,15,32.692829663565774
bus_54473,16,32.692829663565945
bus_54473,17,32.70081411516786
bus_54473,18,32.86236079063958
bus_54473,19,32.900279041865886
bus_54473,20,32.90027904186582
bus_54473,21,32.90027904186564
bus_54473,22,32.862360790639066
bus_54473,23,32.76119906861279
bus_54473,24,32.700814115165464
bus_54493,1,32.33412459096928
bus_54493,2,32.082127748135555
bus_54493,3,32.0821277481357
bus_54493,4,32.33412459096936
bus_54493,5,32.336159111641976
bus_54493,6,32.44666431654128
bus_54493,7,32.455415936472754
bus_54493,8,32.46896458865486
bus_54493,9,32.49763431407155
bus_54493,10,32.50553015137514
bus_54493,11,32.589017890303495
bus_54493,12,32.63409499084669
bus_54493,13,32.69282966356569
bus_54493,14,32.69282966356562
bus_54493,15,32.69282966356566
bus_54493,16,32.6928296635657
bus_54493,17,32.700814115167866
bus_54493,18,32.86236079063949
bus_54493,19,32.900279041865886
bus_54493,20,32.90027904186583
bus_54493,21,32.90027904186563
bus_54493,22,32.86236079063889
bus_54493,23,32.761199068612854
bus_54493,24,32.700814115165464
bus_54523,1,32.34669754296868
bus_54523,2,32.14307988746156
bus_54523,3,32.14307988746135
bus_54523,4,32.34669754296886
bus_54523,5,32.34873285499849
bus_54523,6,32.459281042550515
bus_54523,7,32.450604311785526
bus_54523,8,32.46896458865475
bus_54523,9,32.497634314071554
bus_54523,10,32.50553015137503
bus_54523,11,32.58901789030369
bus_54523,12,32.6340949908467
bus_54523,13,32.69282966356566
bus_54523,14,32.69282966356589
bus_54523,15,32.69282966356572
bus_54523,16,32.69282966356546
bus_54523,17,32.700814115167816
bus_54523,18,32.862360790639514
bus_54523,19,32.900279041865915
bus_54523,20,32.90027904186564
bus_54523,21,32.90027904186572
bus_54523,22,32.862360790638945
bus_54523,23,32.76119906861292
bus_54523,24,32.700814115165215
bus_54573,1,32.33158375020094
bus_54573,2,32.078210478873004
bus_54573,3,32.07821047887293
bus_54573,4,32.33158375020103
bus_54573,5,32.333618110950155
bus_54573,6,32.44411462957748
bus_54573,7,32.4552633684994
bus_54573,8,32.46896458865486
bus_54573,9,32.49763431407155
bus_54573,10,32.50553015137513
bus_54573,11,32.58901789030345
bus_54573,12,32.634094990846734
bus_54573,13,32.69282966356574
bus_54573,14,32.692829663565725
bus_54573,15,32.69282966356566
bus_54573,16,32.69282966356597
bus_54573,17,32.700814115167894
bus_54573,18,32.862360790639585
bus_54573,19,32.90027904186587
bus_54573,20,32.90027904186585
bus_54573,21,32.900279041865645
bus_54573,22,32.86236079063908
bus_54573,23,32.761199068612946
bus_54573,24,32.700814115165464
bus_54633,1,32.33246002718341
bus_54633,2,32.080264345342165
bus_54633,3,32.08026434534198
bus_54633,4,32.3324600271835
bus_54633,5,32.33449444308643
bus_54633,6,32.44499395740846
bus_54633,7,32.45524143098923
bus_54633,8,32.468964588654856
bus_54633,9,32.49763431407155
bus_54633,10,32.50553015137513
bus_54633,11,32.58901789030341
bus_54633,12,32.634094990846684
bus_54633,13,32.69282966356569
bus_54633,14,32.6928296635657
bus_54633,15,32.692829663565725
bus_54633,16,32.6928296635658
bus_54633,17,32.70081411516786
bus_54633,18,32.862360790639464
bus_54633,19,32.9002790418659
bus_54633,20,32.90027904186584
bus_54633,21,32.90027904186564
bus_54633,22,32.86236079063897
bus_54633,23,32.761199068612974
bus_54633,24,32.70081411516549
bus_54653,1,32.330710204579404
bus_54653,2,32.078518780979124
bus_54653,3,32.07851878097931
bus_54653,4,32.33071020457955
bus_54653,5,32.332744510346394
bus_54653,6,32.44323804261767
bus_54653,7,32.45509472586064
bus_54653,8,32.46896458865487
bus_54653,9,32.49763431407152
bus_54653,10,32.505530151375126
bus_54653,11,32.58901789030351
bus_54653,12,32.6340949908467
bus_54653,13,32.6928296635657
bus_54653,14,32.6928296635657
bus_54653,15,32.69282966356573
bus_54653,16,32.69282966356576
bus_54653,17,32.700814115167866
bus_54653,18,32.862360790639514
bus_54653,19,32.90027904186596
bus_54653,20,32.900279041865865
bus_54653,21,32.90027904186563
bus_54653,22,32.86236079063893
bus_54653,23,32.76119906861299
bus_54653,24,32.70081411516545
bus_54803,1,32.33438747265618
bus_54803,2,32.08095097056024
bus_54803,3,32.08095097056038
bus_54803,4,32.33438747265624
bus_54803,5,32.33642200987507
bus_54803,6,32.446928113477114
bus_54803,7,32.45556322652907
bus_54803,8,32.46896458865486
bus_54803,9,32.49763431407153
bus_54803,10,32.50553015137514
bus_54803,11,32.58901789030353
bus_54803,12,32.63409499084669
bus_54803,13,32.692829663565725
bus_54803,14,32.69282966356588
bus_54803,15,32.69282966356573
bus_54803,16,32.69282966356588
bus_54803,17,32.700814115167866
bus_54803,18,32.86236079063959
bus_54803,19,32.90027904186588
bus_54803,20,32.900279041865815
bus_54803,21,32.90027904186563
bus_54803,22,32.862360790639
bus_54803,23,32.761199068612875
bus_54803,24,32.700814115165464
bus_60013,1,32.31562557261008
bus_60013,2,32.25450899282178
bus_60013,3,32.25450899282191
bus_60013,4,32.31562557261004
bus_60013,5,32.31765892893123
bus_60013,6,32.428100891968235
bus_60013,7,32.427362965420826
bus_60013,8,32.46896458865466
bus_60013,9,32.49763431407205
bus_60013,10,32.505530151374614
bus_60013,11,32.58901789030296
bus_60013,12,32.634094990846734
bus_60013,13,32.692829663565746
bus_60013,14,32.69282966356622
bus_60013,15,32.692829663565654
bus_60013,16,32.69282966356541
bus_60013,17,32.70081411516761
bus_60013,18,32.86236079063938
bus_60013,19,32.90027904186609
bus_60013,20,32.90027904186566
bus_60013,21,32.90027904186556
bus_60013,22,32.8623607906394
bus_60013,23,32.761199068612115
bus_60013,24,32.70081411516459
bus_60023,1,32.31560697455463
bus_60023,2,32.254752912134066
bus_60023,3,32.25475291213402
bus_60023,4,32.3156069745547
bus_60023,5,32.31764032970538
bus_60023,6,32.42808222916194
bus_60023,7,32.427325508424296
bus_60023,8,32.46896458865468
bus_60023,9,32.49763431407163
bus_60023,10,32.50553015137462
bus_60023,11,32.589017890302685
bus_60023,12,32.63409499084674
bus_60023,13,32.69282966356575
bus_60023,14,32.692829663566215
bus_60023,15,32.69282966356566
bus_60023,16,32.69282966356536
bus_60023,17,32.70081411516778
bus_60023,18,32.862360790639386
bus_60023,19,32.900279041866085
bus_60023,20,32.90027904186569
bus_60023,21,32.90027904186567
bus_60023,22,32.86236079063927
bus_60023,23,32.761199068612136
bus_60023,24,32.700814115164604
bus_60053,1,32.325808143949615
bus_60053,2,32.215448574706585
bus_60053,3,32.21544857470648
bus_60053,4,32.325808143949715
bus_60053,5,32.327842141174465
bus_60053,6,32.43831891496521
bus_60053,7,32.43534093206943
bus_60053,8,32.46896458865471
bus_60053,9,32.49763431407164
bus_60053,10,32.50553015137486
bus_60053,11,32.58901789030303
bus_60053,12,32.63409499084672
bus_60053,13,32.692829663565725
bus_60053,14,32.692829663566336
bus_60053,15,32.69282966356566
bus_60053,16,32.69282966356547
bus_60053,17,32.70081411516763
bus_60053,18,32.862360790639435
bus_60053,19,32.90027904186601
bus_60053,20,32.90027904186568
bus_60053,21,32.900279041865595
bus_60053,22,32.862360790639556
bus_60053,23,32.761199068612825
bus_60053,24,32.70081411516461
bus_60143,1,32.3227375241009
bus_60143,2,32.22925825623986
bus_60143,3,32.22925825623978
bus_60143,4,32.32273752410096
bus_60143,5,32.324771328057096
bus_60143,6,32.43523760444127
bus_60143,7,32.43266567540439
bus_60143,8,32.468964588654714
bus_60143,9,32.497634314071725
bus_60143,10,32.50553015137478
bus_60143,11,32.58901789030331
bus_60143,12,32.63409499084674
bus_60143,13,32.692829663565846
bus_60143,14,32.69282966356629
bus_60143,15,32.69282966356566
bus_60143,16,32.69282966356544
bus_60143,17,32.70081411516763
bus_60143,18,32.86236079063934
bus_60143,19,32.90027904186681
bus_60143,20,32.900279041865666
bus_60143,21,32.90027904186562
bus_60143,22,32.86236079063945
bus_60143,23,32.76119906861237
bus_60143,24,32.70081411516463
bus_60183,1,32.330180556152555
bus_60183,2,32.20380121325171
bus_60183,3,32.203801213251566
bus_60183,4,32.33018055615274
bus_60183,5,32.33221482858216
bus_60183,6,32.44270655016569
bus_60183,7,32.43808574279365
bus_60183,8,32.468964588654714
bus_60183,9,32.49763431407161
bus_60183,10,32.50553015137498
bus_60183,11,32.5890178903034
bus_60183,12,32.63409499084672
bus_60183,13,32.69282966356569
bus_60183,14,32.69282966356611
bus_60183,15,32.692829663565675
bus_60183,16,32.69282966356544
bus_60183,17,32.70081411516771
bus_60183,18,32.86236079063946
bus_60183,19,32.90027904186575
bus_60183,20,32.90027904186569
bus_60183,21,32.90027904186563
bus_60183,22,32.86236079063927
bus_60183,23,32.7611990686135
bus_60183,24,32.700814115164825
bus_60233,1,32.333114969882885
bus_60233,2,32.19625662844004
bus_60233,3,32.19625662843989
bus_60233,4,32.333114969882764
bus_60233,5,32.335149427009924
bus_60233,6,32.445651180355725
bus_60233,7,32.43989233814804
bus_60233,8,32.46896458865473
bus_60233,9,32.497634314071604
bus_60233,10,32.505530151374664
bus_60233,11,32.589017890303445
bus_60233,12,32.63409499084672
bus_60233,13,32.692829663565725
bus_60233,14,32.69282966356608
bus_60233,15,32.69282966356568
bus_60233,16,32.69282966356544
bus_60233,17,32.700814115167724
bus_60233,18,32.862360790639464
bus_60233,19,32.900279041865836
bus_60233,20,32.90027904186569
bus_60233,21,32.90027904186563
bus_60233,22,32.86236079063923
bus_60233,23,32.76119906861301
bus_60233,24,32.700814115164874
bus_60283,1,32.328243160313015
bus_60283,2,32.21079108833485
bus_60283,3,32.21079108833473
bus_60283,4,32.32824316031309
bus_60283,5,32.3302773108011
bus_60283,6,32.44076240908558
bus_60283,7,32.43662668712668
bus_60283,8,32.46896458865471
bus_60283,9,32.49763431407161
bus_60283,10,32.50553015137704
bus_60283,11,32.589017890303325
bus_60283,12,32.63409499084672
bus_60283,13,32.69282966356586
bus_60283,14,32.692829663566236
bus_60283,15,32.692829663565675
bus_60283,16,32.69282966356544
bus_60283,17,32.700814115167674
bus_60283,18,32.86236079063945
bus_60283,19,32.90027904186602
bus_60283,20,32.90027904186567
bus_60283,21,32.90027904186563
bus_60283,22,32.86236079063929
bus_60283,23,32.761199068612505
bus_60283,24,32.70081411516478
bus_60353,1,32.33147898764781
bus_60353,2,32.19806091675439
bus_60353,3,32.198060916754244
bus_60353,4,32.33147898764829
bus_60353,5,32.3335133418009
bus_60353,6,32.444009502282185
bus_60353,7,32.439202894249895
bus_60353,8,32.46896458865472
bus_60353,9,32.497634314071604
bus_60353,10,32.50553015137465
bus_60353,11,32.58901789030347
bus_60353,12,32.63409499084671
bus_60353,13,32.692829663565696
bus_60353,14,32.6928296635661
bus_60353,15,32.692829663565675
bus_60353,16,32.69282966356544
bus_60353,17,32.70081411516771
bus_60353,18,32.86236079063947
bus_60353,19,32.90027904186751
bus_60353,20,32.900279041865694
bus_60353,21,32.90027904186563
bus_60353,22,32.86236079063925
bus_60353,23,32.761199068613095
bus_60353,24,32.70081411516484
bus_60373,1,32.31560842943917
bus_60373,2,32.254585077975655
bus_60373,3,32.254585077975634
bus_60373,4,32.31560842943923
bus_60373,5,32.31764178468147
bus_60373,6,32.428083689111794
bus_60373,7,32.42734815990682
bus_60373,8,32.468964588654664
bus_60373,9,32.49763431407165
bus_60373,10,32.50553015137462
bus_60373,11,32.589017890303
bus_60373,12,32.63409499084674
bus_60373,13,32.692829663565746
bus_60373,14,32.69282966356622
bus_60373,15,32.69282966356566
bus_60373,16,32.6928296635654
bus_60373,17,32.7008141151675
bus_60373,18,32.86236079063938
bus_60373,19,32.90027904186609
bus_60373,20,32.900279041865645
bus_60373,21,32.900279041865645
bus_60373,22,32.86236079063946
bus_60373,23,32.761199068612115
bus_60373,24,32.7008141151646
bus_60473,1,32.31582955038882
bus_60473,2,32.25401742259103
bus_60473,3,32.254017422591
bus_60473,4,32.315829550388884
bus_60473,5,32.31786291954876
bus_60473,6,32.42830557991652
bus_60473,7,32.42748421148892
bus_60473,8,32.46896458865467
bus_60473,9,32.49763431407163
bus_60473,10,32.505530151374614
bus_60473,11,32.58901789030255
bus_60473,12,32.63409499084674
bus_60473,13,32.69282966356575
bus_60473,14,32.692829663566215
bus_60473,15,32.69282966356566
bus_60473,16,32.69282966356537
bus_60473,17,32.70081411516736
bus_60473,18,32.862360790639386
bus_60473,19,32.900279041866085
bus_60473,20,32.90027904186567
bus_60473,21,32.90027904186559
bus_60473,22,32.862360790639215
bus_60473,23,32.761199068612136
bus_60473,24,32.700814115164604
bus_60583,1,32.318244548312606
bus_60583,2,32.24551610353229
bus_60583,3,32.24551610353221
bus_60583,4,32.31824454831268
bus_60583,5,32.320278069475535
bus_60583,6,32.430728985901084
bus_60583,7,32.42927512013749
bus_60583,8,32.46896458865468
bus_60583,9,32.49763431407162
bus_60583,10,32.50553015137461
bus_60583,11,32.58901789030305
bus_60583,12,32.63409499084674
bus_60583,13,32.692829663565746
bus_60583,14,32.69282966356621
bus_60583,15,32.69282966356566
bus_60583,16,32.692829663565405
bus_60583,17,32.70081411516766
bus_60583,18,32.86236079063939
bus_60583,19,32.90027904186608
bus_60583,20,32.900279041865645
bus_60583,21,32.900279041865616
bus_60583,22,32.86236079063941
bus_60583,23,32.76119906861198
bus_60583,24,32.7008141151646
bus_60613,1,32.330792819144236
bus_60613,2,32.2012299760105
bus_60613,3,32.20122997601036
bus_60613,4,32.330792819144534
bus_60613,5,32.332827130106715
bus_60613,6,32.44332094481324
bus_60613,7,32.43859455047761
bus_60613,8,32.468964588654714
bus_60613,9,32.49763431407161
bus_60613,10,32.505530151374714
bus_60613,11,32.589017890303424
bus_60613,12,32.63409499084671
bus_60613,13,32.69282966356569
bus_60613,14,32.69282966356611
bus_60613,15,32.692829663565675
bus_60613,16,32.69282966356544
bus_60613,17,32.7008141151677
bus_60613,18,32.862360790639464
bus_60613,19,32.90027904186652
bus_60613,20,32.90027904186569
bus_60613,21,32.90027904186563
bus_60613,22,32.862360790639265
bus_60613,23,32.76119906861318
bus_60613,24,32.70081411516483
bus_60693,1,32.31994118277023
bus_60693,2,32.23989246079608
bus_60693,3,32.23989246079601
bus_60693,4,32.319941182770286
bus_60693,5,32.32197481072144
bus_60693,6,32.432431527364024
bus_60693,7,32.43048710347428
bus_60693,8,32.468964588654686
bus_60693,9,32.497634314071625
bus_60693,10,32.50553015137461
bus_60693,11,32.58901789030306
bus_60693,12,32.634094990846734
bus_60693,13,32.692829663565746
bus_60693,14,32.692829663566194
bus_60693,15,32.69282966356566
bus_60693,16,32.6928296635654
bus_60693,17,32.70081411516765
bus_60693,18,32.86236079063939
bus_60693,19,32.90027904186607
bus_60693,20,32.9002790418657
bus_60693,21,32.90027904186553
bus_60693,22,32.86236079063939
bus_60693,23,32.76119906861213
bus_60693,24,32.70081411516463
bus_60783,1,32.317654413128146
bus_60783,2,32.2418965423745
bus_60783,3,32.24189654237445
bus_60783,4,32.31765441312818
bus_60783,5,32.31968789714707
bus_60783,6,32.43013679610097
bus_60783,7,32.42959476572028
bus_60783,8,32.468964588654686
bus_60783,9,32.49763431407167
bus_60783,10,32.505530151374664
bus_60783,11,32.58901789030241
bus_60783,12,32.63409499084672
bus_60783,13,32.69282966356572
bus_60783,14,32.692829663566734
bus_60783,15,32.69282966356565
bus_60783,16,32.69282966356551
bus_60783,17,32.70081411516759
bus_60783,18,32.86236079063933
bus_60783,19,32.9002790418661
bus_60783,20,32.90027904186566
bus_60783,21,32.90027904186556
bus_60783,22,32.86236079064012
bus_60783,23,32.761199068612456
bus_60783,24,32.70081411516436
bus_60973,1,32.31551666584064
bus_60973,2,32.25491331321802
bus_60973,3,32.25491331321801
bus_60973,4,32.31551666584073
bus_60973,5,32.31755001530726
bus_60973,6,32.42799160602899
bus_60973,7,32.42727942091409
bus_60973,8,32.46896458865466
bus_60973,9,32.49763431407161
bus_60973,10,32.505530151374614
bus_60973,11,32.58901789030302
bus_60973,12,32.63409499084675
bus_60973,13,32.692829663565746
bus_60973,14,32.69282966356622
bus_60973,15,32.69282966356566
bus_60973,16,32.692829663565355
bus_60973,17,32.70081411516683
bus_60973,18,32.86236079063938
bus_60973,19,32.90027904186609
bus_60973,20,32.900279041865645
bus_60973,21,32.90027904186566
bus_60973,22,32.86236079063945
bus_60973,23,32.761199068612136
bus_60973,24,32.7008141151646
bus_61063,1,32.318580612522645
bus_61063,2,32.23874197982133
bus_61063,3,32.23874197982128
bus_61063,4,32.31858061252269
bus_61063,5,32.3206141548377
bus_61063,6,32.431066220153
bus_61063,7,32.43026745628719
bus_61063,8,32.468964588654686
bus_61063,9,32.4976343140717
bus_61063,10,32.505530151374565
bus_61063,11,32.58901789030257
bus_61063,12,32.63409499084672
bus_61063,13,32.69282966356573
bus_61063,14,32.692829663566314
bus_61063,15,32.69282966356565
bus_61063,16,32.69282966356552
bus_61063,17,32.700814115167596
bus_61063,18,32.862360790639315
bus_61063,19,32.90027904186609
bus_61063,20,32.90027904186566
bus_61063,21,32.90027904186556
bus_61063,22,32.862360790640025
bus_61063,23,32.761199068612484
bus_61063,24,32.700814115164384
bus_61113,1,32.33548904576364
bus_61113,2,32.17757242761249
bus_61113,3,32.17757242761231
bus_61113,4,32.33548904576382
bus_61113,5,32.33752365231667
bus_61113,6,32.44803352182305
bus_61113,7,32.44301891959671
bus_61113,8,32.468964588654806
bus_61113,9,32.49763431407159
bus_61113,10,32.50553015137556
bus_61113,11,32.589017890303744
bus_61113,12,32.63409499084672
bus_61113,13,32.69282966356571
bus_61113,14,32.69282966356603
bus_61113,15,32.69282966356569
bus_61113,16,32.69282966356547
bus_61113,17,32.700814115167745
bus_61113,18,32.86236079063952
bus_61113,19,32.90027904186605
bus_61113,20,32.90027904186572
bus_61113,21,32.900279041865616
bus_61113,22,32.862360790639165
bus_61113,23,32.761199068612974
bus_61113,24,32.700814115164974
bus_61153,1,32.31611384338018
bus_61153,2,32.252843378557316
bus_61153,3,32.25284337855728
bus_61153,4,32.316113843380336
bus_61153,5,32.318147230433965
bus_61153,6,32.42859086270291
bus_61153,7,32.42771800751949
bus_61153,8,32.46896458865464
bus_61153,9,32.49763431407129
bus_61153,10,32.505530151374614
bus_61153,11,32.58901789030278
bus_61153,12,32.63409499084674
bus_61153,13,32.692829663565746
bus_61153,14,32.69282966356622
bus_61153,15,32.69282966356566
bus_61153,16,32.69282966356534
bus_61153,17,32.7008141151678
bus_61153,18,32.86236079063938
bus_61153,19,32.90027904186609
bus_61153,20,32.90027904186566
bus_61153,21,32.90027904186567
bus_61153,22,32.862360790639386
bus_61153,23,32.761199068612086
bus_61153,24,32.7008141151646
bus_61203,1,32.331689833143066
bus_61203,2,32.199323590833565
bus_61203,3,32.199323590833416
bus_61203,4,32.331689833142725
bus_61203,5,32.33372420057122
bus_61203,6,32.44422108185748
bus_61203,7,32.4390940215089
bus_61203,8,32.46896458865472
bus_61203,9,32.497634314071604
bus_61203,10,32.505530151374636
bus_61203,11,32.58901789030344
bus_61203,12,32.63409499084672
bus_61203,13,32.692829663565696
bus_61203,14,32.692829663566094
bus_61203,15,32.692829663565675
bus_61203,16,32.69282966356543
bus_61203,17,32.70081411516772
bus_61203,18,32.862360790639464
bus_61203,19,32.90027904186575
bus_61203,20,32.90027904186569
bus_61203,21,32.900279041865616
bus_61203,22,32.86236079063925
bus_61203,23,32.761199068613095
bus_61203,24,32.70081411516484
bus_61213,1,32.31558514868466
bus_61213,2,32.25470023499159
bus_61213,3,32.254700234991574
bus_61213,4,32.31558514868485
bus_61213,5,32.31761850246178
bus_61213,6,32.42806032730311
bus_61213,7,32.427326495729126
bus_61213,8,32.468964588654735
bus_61213,9,32.49763431407167
bus_61213,10,32.50553015137461
bus_61213,11,32.589017890302976
bus_61213,12,32.63409499084675
bus_61213,13,32.692829663565746
bus_61213,14,32.69282966356623
bus_61213,15,32.69282966356566
bus_61213,16,32.69282966356527
bus_61213,17,32.700814115164576
bus_61213,18,32.86236079063938
bus_61213,19,32.90027904186609
bus_61213,20,32.90027904186565
bus_61213,21,32.900279041865645
bus_61213,22,32.86236079063942
bus_61213,23,32.76119906861216
bus_61213,24,32.7008141151646
bus_61473,1,32.31421909048607
bus_61473,2,32.2592055067934
bus_61473,3,32.259205506793364
bus_61473,4,32.314219090486105
bus_61473,5,32.31625235828163
bus_61473,6,32.426689513033885
bus_61473,7,32.42635370421612
bus_61473,8,32.46896458865465
bus_61473,9,32.49763431407163
bus_61473,10,32.505530151374614
bus_61473,11,32.58901789030297
bus_61473,12,32.63409499084674
bus_61473,13,32.692829663565746
bus_61473,14,32.69282966356623
bus_61473,15,32.69282966356566
bus_61473,16,32.69282966356538
bus_61473,17,32.70081411516767
bus_61473,18,32.86236079063937
bus_61473,19,32.9002790418661
bus_61473,20,32.900279041865666
bus_61473,21,32.900279041865595
bus_61473,22,32.86236079063943
bus_61473,23,32.7611990686121
bus_61473,24,32.70081411516458
bus_61503,1,32.31558197713661
bus_61503,2,32.254822010508484
bus_61503,3,32.25482201050843
bus_61503,4,32.31558197713666
bus_61503,5,32.31761533071397
bus_61503,6,32.42805714471286
bus_61503,7,32.42730948442228
bus_61503,8,32.468964588654664
bus_61503,9,32.497634314071625
bus_61503,10,32.505530151374614
bus_61503,11,32.58901789030192
bus_61503,12,32.63409499084674
bus_61503,13,32.69282966356575
bus_61503,14,32.69282966356622
bus_61503,15,32.692829663565654
bus_61503,16,32.69282966356535
bus_61503,17,32.70081411516679
bus_61503,18,32.862360790639386
bus_61503,19,32.90027904186609
bus_61503,20,32.900279041865666
bus_61503,21,32.900279041865595
bus_61503,22,32.86236079063877
bus_61503,23,32.76119906861213
bus_61503,24,32.700814115164604
bus_61533,1,32.31374841243967
bus_61533,2,32.26090938982596
bus_61533,3,32.260909389825954
bus_61533,4,32.31374841243972
bus_61533,5,32.31578165061019
bus_61533,6,32.42621719627442
bus_61533,7,32.42599840961444
bus_61533,8,32.468964588655275
bus_61533,9,32.49763431407174
bus_61533,10,32.50553015137462
bus_61533,11,32.589017890302884
bus_61533,12,32.63409499084679
bus_61533,13,32.69282966356574
bus_61533,14,32.69282966356623
bus_61533,15,32.692829663565625
bus_61533,16,32.692829663565384
bus_61533,17,32.70081411516758
bus_61533,18,32.862360790639386
bus_61533,19,32.900279041866106
bus_61533,20,32.900279041865645
bus_61533,21,32.900279041865346
bus_61533,22,32.862360790639435
bus_61533,23,32.76119906861183
bus_61533,24,32.70081411516456
bus_61643,1,32.317896416271644
bus_61643,2,32.246416265521546
bus_61643,3,32.246416265521496
bus_61643,4,32.3178964162717
bus_61643,5,32.319929915522685
bus_61643,6,32.430379641803036
bus_61643,7,32.42906020434342
bus_61643,8,32.46896458865469
bus_61643,9,32.49763431407165
bus_61643,10,32.505530151374614
bus_61643,11,32.589017890303
bus_61643,12,32.63409499084674
bus_61643,13,32.69282966356575
bus_61643,14,32.692829663566236
bus_61643,15,32.69282966356566
bus_61643,16,32.692829663565405
bus_61643,17,32.700814115167645
bus_61643,18,32.86236079063938
bus_61643,19,32.900279041866106
bus_61643,20,32.90027904186568
bus_61643,21,32.9002790418656
bus_61643,22,32.86236079063943
bus_61643,23,32.76119906861205
bus_61643,24,32.70081411516457
bus_61683,1,32.315209107149286
bus_61683,2,32.25604933793248
bus_61683,3,32.25604933793251
bus_61683,4,32.31520910714927
bus_61683,5,32.31724243725774
bus_61683,6,32.427682976540744
bus_61683,7,32.42704426538593
bus_61683,8,32.46896458865465
bus_61683,9,32.49763431407165
bus_61683,10,32.50553015137461
bus_61683,11,32.58901789030373
bus_61683,12,32.63409499084674
bus_61683,13,32.692829663565746
bus_61683,14,32.69282966356622
bus_61683,15,32.692829663565654
bus_61683,16,32.69282966356533
bus_61683,17,32.70081411516756
bus_61683,18,32.86236079063937
bus_61683,19,32.90027904186609
bus_61683,20,32.90027904186565
bus_61683,21,32.900279041865616
bus_61683,22,32.86236079063965
bus_61683,23,32.76119906861213
bus_61683,24,32.70081411516462
bus_61713,1,32.31507241139924
bus_61713,2,32.2564384409105
bus_61713,3,32.25643844091048
bus_61713,4,32.31507241139927
bus_61713,5,32.3171057329039
bus_61713,6,32.42754580487055
bus_61713,7,32.426955130864904
bus_61713,8,32.46896458865467
bus_61713,9,32.49763431407163
bus_61713,10,32.5055301513747
bus_61713,11,32.589017890303026
bus_61713,12,32.634094990846734
bus_61713,13,32.692829663565746
bus_61713,14,32.6928296635662
bus_61713,15,32.69282966356566
bus_61713,16,32.6928296635654
bus_61713,17,32.700814115167645
bus_61713,18,32.86236079063937
bus_61713,19,32.90027904186609
bus_61713,20,32.90027904186659
bus_61713,21,32.900279041865595
bus_61713,22,32.862360790639435
bus_61713,23,32.76119906861215
bus_61713,24,32.70081411516458
bus_61783,1,32.3143184251371
bus_61783,2,32.25915857048448
bus_61783,3,32.25915857048444
bus_61783,4,32.314318425137145
bus_61783,5,32.31635169918492
bus_61783,6,32.42678919352861
bus_61783,7,32.426387164853885
bus_61783,8,32.46896458865468
bus_61783,9,32.49763431407163
bus_61783,10,32.505530151374614
bus_61783,11,32.589017890303005
bus_61783,12,32.63409499084674
bus_61783,13,32.692829663565746
bus_61783,14,32.69282966356622
bus_61783,15,32.692829663565654
bus_61783,16,32.69282966356537
bus_61783,17,32.7008141151677
bus_61783,18,32.86236079063938
bus_61783,19,32.90027904186608
bus_61783,20,32.90027904186565
bus_61783,21,32.90027904186561
bus_61783,22,32.86236079063939
bus_61783,23,32.761199068612136
bus_61783,24,32.7008141151646
bus_61993,1,32.31542239103992
bus_61993,2,32.255330875053446
bus_61993,3,32.25533087505343
bus_61993,4,32.31542239103996
bus_61993,5,32.317455734572704
bus_61993,6,32.42789700300091
bus_61993,7,32.427198152207346
bus_61993,8,32.46896458865467
bus_61993,9,32.49763431407162
bus_61993,10,32.505530151374614
bus_61993,11,32.58901789030299
bus_61993,12,32.63409499084674
bus_61993,13,32.692829663565746
bus_61993,14,32.69282966356622
bus_61993,15,32.692829663565654
bus_61993,16,32.6928296635653
bus_61993,17,32.70081411516757
bus_61993,18,32.862360790639386
bus_61993,19,32.90027904186609
bus_61993,20,32.90027904186566
bus_61993,21,32.90027904186561
bus_61993,22,32.86236079063948
bus_61993,23,32.761199068612115
bus_61993,24,32.7008141151646
bus_62033,1,32.31533478093744
bus_62033,2,32.25555771504687
bus_62033,3,32.255557715046876
bus_62033,4,32.31533478093751
bus_62033,5,32.31736811895598
bus_62033,6,32.42780908787509
bus_62033,7,32.42714399319663
bus_62033,8,32.46896458865465
bus_62033,9,32.49763431407159
bus_62033,10,32.50553015137461
bus_62033,11,32.589017890303374
bus_62033,12,32.63409499084674
bus_62033,13,32.692829663565746
bus_62033,14,32.69282966356623
